Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
610,vim-quantum,321,30,321,3,2016-10-21T23:51:23Z,2021-07-10T21:52:46Z,50,A Material color scheme for Vim.,Vim script,https://github.com/tyrannicaltoucan/vim-quantum
611,vim-smartinput,320,31,320,22,2012-02-10T19:48:42Z,2018-03-22T10:35:06Z,275,Vim plugin: Provide smart input assistant,Vim script,https://github.com/kana/vim-smartinput
612,vim-fetch,320,17,320,16,2015-01-12T14:08:31Z,2024-07-26T10:34:05Z,276,Make Vim handle line and column numbers in file names with a minimum of fuss,Vim Script,https://github.com/wsdjeg/vim-fetch
613,dotfiles,319,71,319,0,2011-11-14T21:57:18Z,2025-03-14T14:26:42Z,64990,My dotfiles.,Vim Script,https://github.com/zanshin/dotfiles
614,everblush.vim,319,20,319,0,2021-08-31T09:27:28Z,2023-06-19T17:23:44Z,4272,🎨 A beautiful and dark vim colorscheme. ,Vim Script,https://github.com/Everblush/everblush.vim
615,msfs2020-map-enhancement,318,38,318,8,2021-12-05T14:57:34Z,2025-03-25T14:40:10Z,10137,MSFS2020 Map Enhancement,Vim Script,https://github.com/derekhe/msfs2020-map-enhancement
616,42header,317,112,317,8,2020-04-07T14:07:26Z,2024-09-19T21:06:31Z,138,42 header,Vim Script,https://github.com/42paris/42header
617,a.vim,316,204,316,5,2010-11-06T17:29:05Z,2023-01-27T06:48:45Z,137,Alternate Files quickly (.c --> .h etc),VimL,https://github.com/vim-scripts/a.vim
618,vim-monochrome,316,59,316,2,2013-12-31T18:21:41Z,2022-02-01T16:50:07Z,5504,Monochrome color scheme for Vim,Vim script,https://github.com/fxn/vim-monochrome
619,vim-vividchalk,315,163,315,5,2009-12-13T19:52:35Z,2019-11-13T01:32:32Z,6,vividchalk.vim: a colorscheme strangely reminiscent of Vibrant Ink for a certain OS X editor,Vim script,https://github.com/tpope/vim-vividchalk
620,gen_tags.vim,315,43,315,3,2013-11-20T02:51:22Z,2023-03-06T08:37:00Z,181,Async plugin for vim and neovim to ease the use of ctags/gtags,Vim Script,https://github.com/jsfaint/gen_tags.vim
621,jupytext.vim,315,26,315,11,2019-01-01T05:29:58Z,2024-12-19T02:33:15Z,29,Vim plugin for editing Jupyter ipynb files via jupytext,Vim Script,https://github.com/goerz/jupytext.vim
622,xptemplate,314,41,314,18,2010-09-03T13:00:40Z,2022-09-08T08:44:41Z,5039,"Code snippets engine for Vim, with snippets library.  XPTemplate let you write codes in a smooth, quick and comfortable way.",Vim Script,https://github.com/drmingdrmer/xptemplate
623,leetcode.vim,313,41,313,29,2018-09-03T13:23:25Z,2024-03-07T07:59:25Z,843,Solve LeetCode problems in Vim!,Vim script,https://github.com/ianding1/leetcode.vim
624,MatchTag,311,30,311,14,2011-11-22T19:12:43Z,2020-04-14T17:36:37Z,15,Vim's MatchParen for HTML tags,Vim script,https://github.com/gregsexton/MatchTag
625,vim-swap,311,4,311,4,2016-01-26T11:22:01Z,2023-08-26T17:52:14Z,309,Reorder delimited items.,Vim script,https://github.com/machakann/vim-swap
626,minimalist,310,26,310,0,2016-12-02T09:26:17Z,2024-03-16T18:34:03Z,52,A Material Color Scheme Darker for Vim.,Vim Script,https://github.com/dikiaap/minimalist
627,eleline.vim,309,77,309,2,2017-03-16T05:07:25Z,2023-12-05T01:18:35Z,84,:herb: Another elegant statusline for vim,Vim Script,https://github.com/liuchengxu/eleline.vim
628,neovim-rust,309,27,309,0,2020-09-21T05:16:45Z,2022-11-29T16:19:37Z,64,Sample neovim and vim configurations for Rust development,Vim Script,https://github.com/sharksforarms/neovim-rust
629,anderson.vim,309,25,309,2,2015-09-02T20:59:23Z,2020-03-15T01:10:37Z,21,Dark vim colorscheme based on colors from Wes Anderson films,Vim script,https://github.com/tlhr/anderson.vim
630,websploit,308,97,308,4,2019-04-16T16:55:26Z,2020-04-19T04:03:33Z,13,"This is a virtual machine (VM) created by Omar Santos for different Cybersecurity Ethical Hacking (Web Penetration Testing) training sessions .The purpose of this VM is to have a single VM lab environment with several vulnerable applications running in Docker containers; the tools that come in Kali Linux; a few additional tools; intentionally vulnerable applications running in Docker containers, and a mobile device emulator. https://websploit.h4cker.org",Vim script,https://github.com/The-Art-of-Hacking/websploit
631,vim-jsx-typescript,308,29,308,14,2017-02-16T03:46:02Z,2021-01-26T19:11:45Z,7618,React JSX syntax highlighting for vim and Typescript,Vim script,https://github.com/peitalin/vim-jsx-typescript
632,vimrc.js,308,15,308,4,2016-08-31T14:56:59Z,2022-09-21T13:27:52Z,45,A vimrc that Just Works™ for modern JavaScript development,Vim Script,https://github.com/sloanelybutsurely/vimrc.js
633,vim-deep-space,307,24,307,4,2016-06-23T21:00:32Z,2019-10-25T14:17:21Z,1162,An intergalactically friendly color scheme for Vim.,Vim script,https://github.com/tyrannicaltoucan/vim-deep-space
634,DrawIt,307,44,307,4,2010-10-18T09:20:29Z,2017-08-24T09:10:56Z,218,"Ascii drawing plugin: lines, ellipses, arrows, fills, and more!",VimL,https://github.com/vim-scripts/DrawIt
635,FlyGrep.vim,306,33,306,0,2017-07-13T02:22:02Z,2025-02-16T11:39:40Z,339,Asynchronously fly grep in vim,Vim Script,https://github.com/wsdjeg/FlyGrep.vim
636,vim-styled-components,305,24,305,9,2016-12-03T23:55:22Z,2021-03-18T08:17:52Z,126,Vim bundle for http://styled-components.com based javascript files.,Vim script,https://github.com/styled-components/vim-styled-components
637,dotfiles,304,110,304,0,2014-01-22T13:51:05Z,2025-03-28T12:38:43Z,1563,Cross-platform dotfiles shared by macOS and Linux (native and WSL2),Vim Script,https://github.com/fatso83/dotfiles
638,presenting.vim,303,49,303,15,2013-07-05T16:21:09Z,2023-12-30T14:02:57Z,793,A simple tool for presenting slides in vim based on text files.,Vim Script,https://github.com/sotte/presenting.vim
639,vim-subversive,303,4,303,11,2018-12-26T16:27:32Z,2024-01-02T15:15:02Z,124,Vim plugin providing operator motions to quickly replace text,Vim Script,https://github.com/svermeulen/vim-subversive
640,vim-bufkill,303,22,303,7,2015-05-10T00:55:19Z,2022-04-19T03:38:54Z,29,Git repo for http://www.vim.org/scripts/script.php?script_id=1147,Vim script,https://github.com/qpkorr/vim-bufkill
641,nvcode-color-schemes.vim,303,66,303,26,2020-10-29T04:20:02Z,2024-07-08T05:38:09Z,1059,A bunch of generated colorschemes (treesitter supported),Vim script,https://github.com/ChristianChiarulli/nvcode-color-schemes.vim
642,file-line,302,61,302,29,2011-01-26T13:57:18Z,2022-11-15T23:45:09Z,26,Plugin for vim to enabling opening a file in a given line,Vim Script,https://github.com/bogado/file-line
643,dotfiles,301,21,301,0,2011-08-12T19:49:19Z,2013-07-17T18:34:23Z,2939,"A git mirror of my dotfiles (.vimrc, .zshrc, .hgrc, etc).  Note: this won't work on its own because the real repo uses Mercurial's subrepos.  Look at .hgsub and .hgsubstate for what you'll need to get.",VimL,https://github.com/sjl/dotfiles
644,vim-argwrap,301,15,301,10,2014-11-28T07:36:47Z,2023-12-26T05:51:01Z,157," Wrap and unwrap function arguments, lists, and dictionaries in Vim",Vim Script,https://github.com/FooSoft/vim-argwrap
645,vim-plugin,300,54,300,1,2017-03-17T18:11:02Z,2021-10-25T18:21:29Z,15580,The Kite plugin for Vim.,Vim script,https://github.com/kiteco/vim-plugin
646,investigate.vim,299,20,299,3,2013-11-14T02:25:00Z,2024-02-26T18:32:39Z,1159,A Vim plugin for looking up documentation,Vim Script,https://github.com/keith/investigate.vim
647,colorschemes,298,27,298,27,2020-05-03T17:03:56Z,2025-02-22T02:42:46Z,1686,colorschemes for Vim,Vim Script,https://github.com/vim/colorschemes
648,Sierra,298,22,298,5,2016-02-10T08:05:56Z,2023-08-26T03:09:37Z,175,A Vim Colorscheme,Vim script,https://github.com/AlessandroYorba/Sierra
649,vim-mergetool,297,12,297,17,2019-03-09T22:32:11Z,2020-09-07T15:26:02Z,7389,:cake: Efficient way of using Vim as a Git mergetool,Vim script,https://github.com/samoshkin/vim-mergetool
650,Comrade,297,24,297,22,2019-01-29T05:19:43Z,2023-02-25T14:30:02Z,81,Brings JetBrains/IntelliJ IDEs magic to Neovim with minimal setup.,Vim script,https://github.com/beeender/Comrade
651,aquarium-vim,297,16,297,6,2021-10-04T17:35:06Z,2024-11-27T18:16:52Z,4591,"🌊 Aquarium, a simple vibrant dark theme for vim 🗒",Vim Script,https://github.com/FrenzyExists/aquarium-vim
652,vim-leader-guide,296,21,296,15,2015-09-06T21:41:32Z,2020-08-03T21:51:41Z,258,,Vim script,https://github.com/hecal3/vim-leader-guide
653,toothpaste,296,32,296,16,2016-01-30T14:51:35Z,2020-07-08T02:31:16Z,5426,Toothpaste is a custom theme for your text editor with flavorful colors,Vim script,https://github.com/toothpaste-theme/toothpaste
654,vim-nix,295,26,295,10,2015-04-26T12:39:18Z,2025-02-01T20:57:34Z,114,Vim configuration files for Nix http://nixos.org/nix,Vim Script,https://github.com/LnL7/vim-nix
655,vim-tmux-clipboard,294,24,294,10,2016-07-29T14:11:26Z,2023-07-23T03:37:15Z,15,seamless integration for vim and tmux's clipboard,Vim Script,https://github.com/roxma/vim-tmux-clipboard
656,vim-tmux-runner,294,38,294,37,2012-11-24T00:32:48Z,2024-11-30T17:07:31Z,84,"Vim and tmux, sittin' in a tree...",Vim Script,https://github.com/christoomey/vim-tmux-runner
657,vim-sayonara,293,16,293,7,2015-05-02T15:22:52Z,2022-07-03T17:50:23Z,51,:japanese_goblin: Sane buffer/window deletion.,Vim script,https://github.com/mhinz/vim-sayonara
658,vim-characterize,293,22,293,1,2013-01-23T19:57:44Z,2024-11-14T01:04:52Z,380,characterize.vim: Unicode character metadata,Vim Script,https://github.com/tpope/vim-characterize
659,vim-config,292,89,292,13,2013-12-16T16:28:59Z,2021-03-23T02:27:23Z,166,Nice vim config for front-end development,Vim script,https://github.com/L0stSoul/vim-config
660,vim.reaper,292,11,292,6,2019-10-07T14:31:28Z,2023-01-24T21:48:56Z,250,"💀 A Hackable, Fully Featured, Rice Friendly Neovim Configuration",Vim script,https://github.com/GideonWolfe/vim.reaper
661,vim-phpqa,290,31,290,12,2012-03-26T08:11:49Z,2018-04-10T12:01:13Z,322,PHP QA tools for Vim,VimL,https://github.com/joonty/vim-phpqa
662,dotfiles,290,22,290,0,2010-02-25T21:23:24Z,2018-11-08T08:06:46Z,11630,My Dotfiles,Vim script,https://github.com/cypher/dotfiles
663,vim-cheatsheet,289,45,289,1,2020-01-13T14:50:48Z,2023-06-01T14:07:23Z,7339,🍁Vim cheat sheet with everything you want to know.,Vim Script,https://github.com/chloneda/vim-cheatsheet
664,vim-tomorrow-theme,288,142,288,13,2011-11-13T12:33:05Z,2024-10-30T01:38:46Z,41,Tomorrow Theme for Vim,Vim Script,https://github.com/chriskempson/vim-tomorrow-theme
665,vim-glsl,288,28,288,4,2012-07-07T09:30:43Z,2024-06-15T08:14:40Z,58,Vim runtime files for OpenGL Shading Language,Vim Script,https://github.com/tikhomirov/vim-glsl
666,vim-unstack,288,15,288,7,2013-02-03T07:12:55Z,2021-02-02T23:09:33Z,69,Vim plugin for parsing stack traces and opening the files,Vim script,https://github.com/mattboehm/vim-unstack
667,dotfiles,288,14,288,0,2022-06-08T08:55:46Z,2023-03-21T13:27:36Z,27,some of my configs,Vim Script,https://github.com/jdah/dotfiles
668,vim-LanguageTool,287,29,287,23,2013-08-10T20:47:43Z,2024-09-08T19:39:11Z,45,A vim plugin for the LanguageTool grammar checker,Vim Script,https://github.com/dpelle/vim-LanguageTool
669,rust.vim,286,17,286,0,2013-01-20T20:31:32Z,2016-05-09T19:30:56Z,136,Vim support for Rust file detection and syntax highlighting.,VimL,https://github.com/wting/rust.vim
670,dotvim,286,50,286,0,2011-08-26T07:36:48Z,2025-03-18T09:53:24Z,26249,My vim config,Vim Script,https://github.com/lilydjwg/dotvim
671,FixCursorHold.nvim,285,9,285,1,2020-07-13T00:44:52Z,2023-02-13T11:23:07Z,13,Fix CursorHold Performance.,Vim Script,https://github.com/antoinemadec/FixCursorHold.nvim
672,vim-jsx-improve,284,23,284,3,2016-12-06T09:22:35Z,2022-02-28T18:28:46Z,87,Syntax and indent plugin for React jsx.,Vim script,https://github.com/neoclide/vim-jsx-improve
673,vim-frontend,284,25,284,1,2016-07-21T01:54:07Z,2018-07-26T20:55:50Z,43,:star: Vim Frontend is a Vim configured for Front-end Developers. ,Vim script,https://github.com/victorvoid/vim-frontend
674,vim-twiggy,284,17,284,14,2014-10-11T18:04:47Z,2022-01-10T13:18:22Z,127,Git branch management for Vim,Vim script,https://github.com/sodapopcan/vim-twiggy
675,vaffle.vim,284,21,284,10,2016-12-30T07:07:18Z,2020-11-09T19:53:20Z,127,":file_folder: Lightweight, window-based file manager for Vim",Vim script,https://github.com/cocopon/vaffle.vim
676,startuptime.vim,283,3,283,6,2017-03-03T07:06:03Z,2022-12-10T13:58:01Z,14,Breakdown Vim's --startuptime output,Vim script,https://github.com/tweekmonster/startuptime.vim
677,vim-rtags,283,55,283,35,2014-03-03T03:16:24Z,2019-12-14T09:37:31Z,180,"Vim bindings for rtags, llvm/clang based c++ code indexer.",Vim script,https://github.com/lyuts/vim-rtags
678,vim-cute-python,283,30,283,0,2010-10-19T20:23:10Z,2021-06-18T20:36:57Z,22,Unicode goodness for Python code using vim's “conceal” feature,Vim script,https://github.com/ehamberg/vim-cute-python
679,async.vim,282,19,282,5,2016-03-20T19:29:59Z,2022-11-01T23:03:33Z,59,normalize async job control api for vim and neovim,Vim script,https://github.com/prabirshrestha/async.vim
680,spaceline.vim,281,23,281,8,2019-07-02T05:10:04Z,2021-08-04T10:55:01Z,240,vim statusline like spacemacs,Vim script,https://github.com/nvimdev/spaceline.vim
681,vim-auto-popmenu,280,38,280,10,2020-03-04T16:15:05Z,2023-08-05T19:37:02Z,417, :sunglasses: Display the Completion Menu Automantically (next AutoComplPop) !! ,Vim Script,https://github.com/skywind3000/vim-auto-popmenu
682,vim-merginal,280,21,280,6,2014-05-28T07:57:20Z,2024-10-14T22:53:17Z,173,Fugitive extension to manage and merge Git branches,Vim Script,https://github.com/idanarye/vim-merginal
683,vim-stylus,280,36,280,6,2011-03-15T01:36:36Z,2023-02-03T17:42:19Z,56,Syntax Highlighting for Stylus,Vim Script,https://github.com/wavded/vim-stylus
684,vim-hemisu,280,32,280,2,2011-11-20T15:51:02Z,2013-09-05T15:03:49Z,96,A Vim color scheme with dark and light variants,VimL,https://github.com/noahfrederick/vim-hemisu
685,msfs2020-google-map,279,37,279,15,2021-08-07T01:47:58Z,2024-04-21T19:28:13Z,76170,Replace MSFS2020's bing map to google map,Vim script,https://github.com/derekhe/msfs2020-google-map
686,quickmenu.vim,279,12,279,7,2017-07-11T10:34:13Z,2024-09-12T08:39:25Z,28,A nice customizable popup menu for vim,Vim Script,https://github.com/skywind3000/quickmenu.vim
687,vim,279,18,279,0,2022-04-29T13:25:20Z,2024-08-14T09:24:32Z,391,🧋 Soothing pastel theme for Vim,Vim Script,https://github.com/catppuccin/vim
688,vim-autopep8,279,51,279,11,2013-06-07T14:20:27Z,2021-12-14T09:25:05Z,41,autopep8 plugin for Vim,Vim script,https://github.com/tell-k/vim-autopep8
689,vim-fibo-indent,278,9,278,2,2018-08-28T05:58:09Z,2018-09-04T15:29:36Z,65,Fibonacci Indentation for Vim.,Vim script,https://github.com/dodie/vim-fibo-indent
690,vim-crystalline,278,11,278,0,2019-05-17T15:22:39Z,2025-01-03T21:17:55Z,260,Build your own fancy statusline/tabline in Vim/Neovim,Vim Script,https://github.com/rbong/vim-crystalline
691,vim-monster,277,9,277,4,2014-08-04T00:49:07Z,2018-03-17T08:49:34Z,70,Ruby code completion.,Vim script,https://github.com/osyo-manga/vim-monster
692,elm.vim,277,25,277,6,2013-03-16T12:27:11Z,2017-09-24T19:31:05Z,142,Vim plugin for the Elm programming language,VimL,https://github.com/lambdatoast/elm.vim
693,gutentags_plus,276,49,276,29,2018-05-21T14:02:01Z,2023-10-13T13:36:11Z,124,The right way to use gtags with gutentags,Vim Script,https://github.com/skywind3000/gutentags_plus
694,pgsql.vim,276,12,276,0,2016-01-10T17:38:15Z,2021-12-08T19:54:41Z,1413,The best PostgreSQL plugin for Vim!,Vim script,https://github.com/lifepillar/pgsql.vim
695,pytest.vim,275,40,275,6,2011-01-28T03:11:13Z,2024-07-22T19:52:50Z,478,Runs your UnitTests with py.test displaying red/green bars and errors,Vim Script,https://github.com/alfredodeza/pytest.vim
696,plantuml-previewer.vim,274,30,274,17,2017-09-03T12:38:30Z,2024-10-28T07:53:59Z,39123,Vim / Neovim plugin for preview PlantUML,Vim Script,https://github.com/weirongxu/plantuml-previewer.vim
697,vim-arpeggio,274,19,274,15,2010-03-28T07:16:02Z,2020-08-20T00:28:30Z,77,Vim plugin: Mappings for simultaneously pressed keys,Vim script,https://github.com/kana/vim-arpeggio
698,vim-rubocop,273,45,273,16,2013-04-11T14:00:42Z,2023-11-01T18:28:37Z,222,The Vim RuboCop plugin runs RuboCop and displays the results in Vim,VimL,https://github.com/ngmy/vim-rubocop
699,vim-lexical,273,8,273,10,2014-01-01T06:05:00Z,2022-02-11T22:37:05Z,25,Build on Vim’s spell/thes/dict completion,Vim script,https://github.com/preservim/vim-lexical
700,smartim,273,34,273,14,2012-08-22T07:38:32Z,2024-02-04T03:10:54Z,24,A Vim plugin to make it stand well with input methods (Mac only),Vim Script,https://github.com/ybian/smartim
701,dotfiles,273,56,273,3,2010-02-03T13:46:14Z,2017-01-20T22:05:22Z,4392,My config files,VimL,https://github.com/shawncplus/dotfiles
702,vim-conflicted,272,12,272,7,2014-01-12T05:46:43Z,2020-08-01T14:48:23Z,1133,Easy git merge conflict resolution in Vim,Vim script,https://github.com/christoomey/vim-conflicted
703,vim-anyfold,272,12,272,13,2016-08-24T22:01:38Z,2022-01-20T18:36:09Z,99,Language agnostic vim plugin for folding and motion based on indentation.,Vim script,https://github.com/pseewald/vim-anyfold
704,AutoComplPop,272,94,272,5,2010-10-19T00:08:17Z,2021-08-24T19:48:31Z,355,Automatically opens popup menu for completions,VimL,https://github.com/vim-scripts/AutoComplPop
705,fugitive-gitlab.vim,270,21,270,4,2014-08-01T20:03:41Z,2024-11-13T16:31:11Z,130,A vim extension to fugitive.vim for GitLab support,Vim Script,https://github.com/shumphrey/fugitive-gitlab.vim
706,dotfiles,270,36,270,0,2008-10-07T17:05:57Z,2013-07-09T14:29:23Z,957,twerth,VimL,https://github.com/twerth/dotfiles
707,vim-cmake,268,22,268,7,2020-05-09T13:41:16Z,2024-08-03T12:33:07Z,204,Vim/Neovim plugin for working with CMake projects,Vim Script,https://github.com/cdelledonne/vim-cmake
708,vim-colorscheme-primary,268,29,268,1,2015-04-22T21:56:07Z,2022-11-18T14:14:46Z,58,"Primary, a Vim color scheme based on Google's colors",Vim Script,https://github.com/google/vim-colorscheme-primary
709,vim-railscasts-theme,268,119,268,1,2008-10-11T16:47:16Z,2016-06-07T02:15:55Z,1373,A vim color scheme based on the Railscasts Textmate theme.,VimL,https://github.com/jpo/vim-railscasts-theme
710,dotfiles,266,129,266,11,2011-12-15T03:41:32Z,2020-03-05T15:39:27Z,274,My dotfiles,VimL,https://github.com/michaeljsmalley/dotfiles
711,vimfiles,263,53,263,0,2011-11-28T21:24:17Z,2019-04-17T14:26:00Z,152,"vim configuration – Ruby, Rails, Markdown, SCSS, CoffeeScript",Vim script,https://github.com/mislav/vimfiles
712,CompleteParameter.vim,263,27,263,13,2017-06-07T12:25:50Z,2021-12-16T07:18:42Z,246,"Complete parameter after select the completion. Integration with YouCompleteMe(ycm), deoplete, neocomplete. ",Vim script,https://github.com/tenfyzhong/CompleteParameter.vim
713,mru,261,49,261,7,2013-09-01T00:13:02Z,2024-12-29T15:03:19Z,211,Most Recently Used (MRU) Vim Plugin,Vim Script,https://github.com/yegappan/mru
714,vim-colors-paramount,260,47,260,2,2016-05-15T07:54:21Z,2019-01-09T19:58:45Z,2382,A minimal colorscheme for Vim that only puts emphasis on the paramount.,Vim script,https://github.com/owickstrom/vim-colors-paramount
715,taboo.vim,260,35,260,0,2014-07-09T13:28:29Z,2024-10-17T17:00:42Z,50,Few utilities for pretty tabs,Vim Script,https://github.com/gcmt/taboo.vim
716,vim-journal,258,9,258,2,2015-04-19T16:18:00Z,2017-07-13T18:55:41Z,32,:memo:,Vim script,https://github.com/junegunn/vim-journal
717,vim-material-theme,258,30,258,8,2015-06-24T06:00:12Z,2021-05-01T04:21:22Z,14,Material theme for vim,Vim script,https://github.com/jdkanani/vim-material-theme
718,vim-rainbow,258,30,258,7,2019-01-13T09:04:09Z,2019-01-13T09:11:19Z,19,Rainbow brackets for Vim,Vim script,https://github.com/frazrepo/vim-rainbow
719,oeasy-vim-tutorial,258,42,258,2,2021-07-23T23:37:04Z,2023-06-09T14:56:28Z,1331,这是oeasy制作的的一套关于vim的教程 可以做实验 本教程从0基础开始，到精通vim配置，和高级命令。希望能让vim是你的开发更高效。,Vim Script,https://github.com/overmind1980/oeasy-vim-tutorial
720,lusty,258,30,258,17,2008-09-15T02:54:02Z,2018-07-24T19:38:57Z,527,LustyExplorer / LustyJuggler for Vim,Vim script,https://github.com/sjbach/lusty
721,calendar-vim,258,43,258,11,2009-06-18T16:36:16Z,2023-02-09T12:35:22Z,102,calendar vimscript,Vim script,https://github.com/mattn/calendar-vim
722,jshint2.vim,258,18,258,5,2013-06-27T12:50:47Z,2021-09-21T17:34:00Z,378,"Lightweight, customizable and functional Vim plugin for JSHint integration.",Vim script,https://github.com/NikolayFrantsev/jshint2.vim
723,FuzzyFinder,257,49,257,2,2010-10-19T00:22:09Z,2021-11-12T09:25:21Z,450,buffer/file/command/tag/etc explorer with fuzzy matching,VimL,https://github.com/vim-scripts/FuzzyFinder
724,vim-dim,257,34,257,10,2016-06-15T21:30:03Z,2021-01-29T12:44:17Z,19,"Dim (/dɪm/; a contraction of Default IMproved) is a clone of Vim’s default colorscheme, with some improvements.",Vim script,https://github.com/jeffkreeftmeijer/vim-dim
725,automatic-verilog,257,75,257,20,2021-01-11T14:46:16Z,2023-10-24T10:11:18Z,16985,automatic-verilog based on vimscript,Vim Script,https://github.com/HonkW93/automatic-verilog
726,xmledit,257,41,257,10,2009-04-03T08:50:08Z,2020-12-08T22:57:56Z,127,A filetype plugin for VIM to help edit XML files,Vim script,https://github.com/sukima/xmledit
727,vim-sort-motion,257,9,257,3,2014-05-28T18:48:41Z,2021-03-07T21:33:27Z,11,Vim mapping for sorting a range of text,Vim script,https://github.com/christoomey/vim-sort-motion
728,vim-php-namespace,256,28,256,10,2011-04-02T21:08:08Z,2022-04-27T20:24:49Z,68,"PHP namespace support for VIM. Types ""use"" statements for you",Vim script,https://github.com/arnaud-lb/vim-php-namespace
729,MiniVim,256,19,256,1,2016-02-25T14:14:14Z,2019-08-02T18:33:15Z,119,My way to see Vim.,Vim script,https://github.com/sd65/MiniVim
730,vim-zenroom2,256,21,256,6,2013-12-29T10:26:36Z,2020-08-16T18:37:33Z,7,"A Vim extension that emulates iA Writer environment when editing Markdown, reStructuredText or text files",Vim script,https://github.com/amix/vim-zenroom2
731,vim-chatgpt,256,33,256,7,2023-03-30T14:39:46Z,2025-01-21T15:18:32Z,81,Vim Plugin For ChatGPT,Vim Script,https://github.com/CoderCookE/vim-chatgpt
732,vim-prosession,256,22,256,1,2014-05-12T10:51:23Z,2024-06-13T15:16:48Z,106,Handle vim sessions like a pro,Vim Script,https://github.com/dhruvasagar/vim-prosession
733,Conque-Shell,253,50,253,4,2010-11-14T05:54:02Z,2011-08-28T23:10:46Z,296,Run interactive commands inside a Vim buffer,VimL,https://github.com/vim-scripts/Conque-Shell
734,vCoolor.vim,253,11,253,7,2014-08-01T10:53:34Z,2020-11-01T21:05:24Z,265,Simple color selector/picker plugin for Vim.,Vim script,https://github.com/KabbAmine/vCoolor.vim
735,is.vim,253,3,253,11,2017-10-30T07:54:23Z,2023-11-13T08:33:06Z,12,incremental search improved - successor of incsearch.vim,Vim script,https://github.com/haya14busa/is.vim
736,vimrc-config,253,36,253,0,2016-03-28T11:00:04Z,2021-07-19T11:58:52Z,1960,re-vim: sensible vim configuration,Vim script,https://github.com/ashfinal/vimrc-config
737,vim-cheat40,252,21,252,1,2016-06-04T20:11:47Z,2023-12-19T19:27:32Z,28,"A Vim cheat sheet that makes sense, inside Vim!",Vim Script,https://github.com/lifepillar/vim-cheat40
738,vim-markdown-folding,252,43,252,15,2012-10-16T15:03:52Z,2024-07-17T16:20:06Z,199,Fold markdown documents by section.,Vim Script,https://github.com/masukomi/vim-markdown-folding
739,vim-kolor,252,47,252,1,2012-12-03T16:54:23Z,2022-10-04T20:51:17Z,19,Vim color scheme.,Vim script,https://github.com/zeis/vim-kolor
740,vim-syntax-extra,252,42,252,0,2012-10-27T21:25:48Z,2020-04-26T05:35:11Z,111,"Vim syntax highlighting for c, bison, flex",Vim script,https://github.com/justinmk/vim-syntax-extra
741,dotfiles,251,12,251,1,2020-10-25T15:04:49Z,2024-04-28T00:54:11Z,3789,Dotfiles or you can say my swiss army knife. Configs for creating a delightful development experience - vim + tmux + Fzf + Rg + LSP etc.,Vim Script,https://github.com/kalkayan/dotfiles
742,lightline-ale,251,14,251,2,2017-10-30T22:07:46Z,2021-09-12T02:09:06Z,72,ALE indicator for the lightline vim plugin,Vim script,https://github.com/maximbaz/lightline-ale
743,vim-carbon-now-sh,250,9,250,0,2018-02-09T18:07:06Z,2022-08-11T09:00:16Z,16,Open selected text in https://carbon.now.sh,Vim script,https://github.com/kristijanhusak/vim-carbon-now-sh
744,Vim,250,109,250,3,2015-08-08T10:12:41Z,2022-08-19T07:09:20Z,32354,🚩 一键化打造 Vim IDE 环境(安装只需数秒) 【环境:Linux 64 位】 Vim7.X 可以安装版本1.0,Vim script,https://github.com/meetbill/Vim
745,legolas-vim,250,89,250,0,2016-10-10T07:09:04Z,2021-08-18T03:59:51Z,277,Vim配置，为python、go开发者打造的IDE。,Vim script,https://github.com/TTWShell/legolas-vim
746,vim-highlighter,250,11,250,3,2021-05-07T17:30:59Z,2025-03-14T15:22:16Z,297,Highlight words and expressions,Vim Script,https://github.com/azabiong/vim-highlighter
747,vim-anzu,250,14,250,4,2013-05-01T07:25:51Z,2022-12-18T13:33:09Z,86,Vim search status.,Vim Script,https://github.com/osyo-manga/vim-anzu
748,PIV,249,36,249,21,2010-04-21T23:08:56Z,2016-02-08T14:19:50Z,8417,PHP Integration environment for Vim,VimL,https://github.com/spf13/PIV
749,salt-vim,249,74,249,8,2012-03-08T19:29:09Z,2017-07-01T00:44:15Z,35,Vim files for editing Salt files,Vim script,https://github.com/vmware-archive/salt-vim
750,Recover.vim,249,25,249,0,2010-04-20T21:38:01Z,2022-09-07T07:43:07Z,265,"A Plugin to show a diff, whenever recovering a buffer",Vim Script,https://github.com/chrisbra/Recover.vim
751,vim-online-thesaurus,248,21,248,12,2013-05-15T22:45:24Z,2021-02-28T09:51:44Z,100,A Vim plugin for looking up words in an online thesaurus,VimL,https://github.com/beloglazov/vim-online-thesaurus
752,vim-man,249,31,249,23,2015-01-16T23:05:22Z,2024-05-07T10:40:05Z,137,View and grep man pages in vim,Vim script,https://github.com/vim-utils/vim-man
753,vim-packager,248,8,248,4,2018-09-08T21:33:30Z,2021-11-20T19:30:54Z,143,"Vim plugin manager that utilizes ""jobs"" and ""pack"" features.",Vim script,https://github.com/kristijanhusak/vim-packager
754,vim-terminal-help,248,33,248,23,2020-01-08T13:14:44Z,2024-07-07T12:49:46Z,60,Small changes make vim/nvim's internal terminal great again !!,Vim Script,https://github.com/skywind3000/vim-terminal-help
