Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
1,anoma,27321,3798,27321,186,2021-02-02T10:00:16Z,2025-03-27T12:53:54Z,76649,Reference implementation of Anoma,Elixir,https://github.com/anoma/anoma
2,elixir,25030,3425,25030,29,2011-01-09T08:43:57Z,2025-03-28T10:50:56Z,65276,"Elixir is a dynamic, functional language for building scalable and maintainable applications",Elixir,https://github.com/elixir-lang/elixir
3,analytics,21895,1169,21895,51,2018-12-04T22:33:36Z,2025-03-27T16:08:31Z,352742,"Simple, open source, lightweight (< 1 KB) and privacy-friendly web analytics alternative to Google Analytics.",Elixir,https://github.com/plausible/analytics
4,phoenix,21878,2925,21878,26,2014-01-20T14:14:11Z,2025-03-28T13:38:23Z,21686,Peace of mind from prototype to production,Elixir,https://github.com/phoenixframework/phoenix
5,awesome-elixir,12827,1184,12827,1,2014-07-01T21:12:03Z,2025-02-13T15:04:04Z,2718,"A curated list of amazingly awesome Elixir and Erlang libraries, resources and shiny things. Updates:",Elixir,https://github.com/h4cc/awesome-elixir
6,electric,7962,213,7962,161,2022-06-01T14:18:11Z,2025-03-27T16:00:40Z,121084,Real-time sync for Postgres.,Elixir,https://github.com/electric-sql/electric
7,firezone,7114,297,7114,374,2020-04-22T04:05:12Z,2025-03-28T04:45:59Z,178398,Enterprise-ready zero-trust access platform built on WireGuard®.,Elixir,https://github.com/firezone/firezone
8,realtime,6992,335,6992,55,2019-09-23T12:15:45Z,2025-03-28T12:35:44Z,8168,"Broadcast, Presence, and Postgres Changes via WebSockets",Elixir,https://github.com/supabase/realtime
9,teslamate,6529,785,6529,55,2019-03-31T20:27:26Z,2025-03-28T11:58:25Z,83998,A self-hosted data logger for your Tesla  🚘,Elixir,https://github.com/teslamate-org/teslamate
10,phoenix_live_view,6422,965,6422,73,2018-09-12T01:27:33Z,2025-03-26T17:37:52Z,16467,"Rich, real-time user experiences with server-rendered HTML",Elixir,https://github.com/phoenixframework/phoenix_live_view
11,ecto,6280,1435,6280,14,2013-06-12T18:42:06Z,2025-03-28T12:59:36Z,16003,A toolkit for data mapping and language integrated query.,Elixir,https://github.com/elixir-ecto/ecto
12,papercups,5804,532,5804,171,2020-07-15T14:46:06Z,2024-02-15T05:21:47Z,4816,Open-source live customer chat,Elixir,https://github.com/papercups-io/papercups
13,livebook,5240,454,5240,25,2021-01-07T19:57:18Z,2025-03-27T00:05:56Z,118882,Automate code & data workflows with interactive Elixir notebooks,Elixir,https://github.com/livebook-dev/livebook
14,credo,4987,427,4987,23,2015-09-27T13:16:15Z,2025-03-18T20:29:14Z,5351,A static code analysis tool for the Elixir language with a focus on code consistency and teaching.,Elixir,https://github.com/rrrene/credo
15,elixir_style_guide,4388,298,4388,8,2013-09-24T09:35:30Z,2024-05-10T03:55:51Z,214,A community driven style guide for Elixir,Elixir,https://github.com/christopheradams/elixir_style_guide
16,absinthe,4312,531,4312,71,2015-10-17T01:56:28Z,2025-03-17T17:29:20Z,4317,The GraphQL toolkit for Elixir,Elixir,https://github.com/absinthe-graphql/absinthe
17,blockscout,3892,2633,3892,411,2018-01-12T22:45:24Z,2025-03-28T14:17:39Z,202221,Blockchain explorer for Ethereum based network and a tool for inspecting and analyzing EVM based blockchains. ,Elixir,https://github.com/blockscout/blockscout
18,oban,3486,327,3486,5,2019-02-25T15:29:11Z,2025-03-26T14:31:27Z,3004,"💎 Robust job processing in Elixir, backed by modern PostgreSQL, SQLite3, and MySQL",Elixir,https://github.com/oban-bg/oban
19,guardian,3470,382,3470,1,2015-06-16T19:53:40Z,2025-03-25T18:35:46Z,1241,Elixir Authentication,Elixir,https://github.com/ueberauth/guardian
20,30-days-of-elixir,3043,430,3043,0,2013-12-10T05:24:55Z,2022-04-13T18:14:27Z,149,A walk through the Elixir language in 30 exercises.,Elixir,https://github.com/seven1m/30-days-of-elixir
21,magnetissimo,3028,188,3028,9,2016-07-22T13:50:35Z,2024-01-19T02:02:21Z,8977,"Web application that indexes all popular torrent sites, and saves it to the local database.",Elixir,https://github.com/sergiotapia/magnetissimo
22,distillery,2969,398,2969,56,2016-07-15T00:12:24Z,2024-08-04T05:50:57Z,1598,Simplify deployments in Elixir with OTP releases!,Elixir,https://github.com/bitwalker/distillery
23,plug,2909,592,2909,9,2013-11-15T10:30:47Z,2025-03-20T14:55:33Z,2871,Compose web applications with functions,Elixir,https://github.com/elixir-plug/plug
24,pinchflat,2813,60,2813,54,2024-01-19T04:45:13Z,2025-03-17T22:02:49Z,14814,Your next YouTube media manager,Elixir,https://github.com/kieraneglin/pinchflat
25,nx,2734,202,2734,17,2020-10-29T00:15:01Z,2025-03-20T09:47:41Z,6988,Multi-dimensional arrays (tensors) and numerical definitions for Elixir,Elixir,https://github.com/elixir-nx/nx
26,changelog.com,2726,246,2726,8,2015-12-28T16:18:22Z,2025-03-28T13:33:30Z,67173,Changelog makes world-class developer pods. This is our open source platform.,Elixir,https://github.com/thechangelog/changelog.com
27,broadway,2502,164,2502,3,2018-11-05T11:52:33Z,2025-03-18T11:00:37Z,696,Concurrent and multi-stage data ingestion and data processing with Elixir,Elixir,https://github.com/dashbitco/broadway
28,asciinema-server,2352,268,2352,14,2011-03-09T18:00:49Z,2025-03-07T15:05:13Z,14413,Platform for hosting and sharing terminal session recordings,Elixir,https://github.com/asciinema/asciinema-server
29,quantum-core,2351,147,2351,9,2015-04-27T11:56:49Z,2025-03-11T11:35:30Z,955,:watch: Cron-like job scheduler for Elixir,Elixir,https://github.com/quantum-elixir/quantum-core
30,nerves,2323,195,2323,29,2016-01-23T21:42:42Z,2025-03-17T10:37:09Z,7525,Craft and deploy bulletproof embedded software in Elixir,Elixir,https://github.com/nerves-project/nerves
31,elixir-koans,2306,611,2306,30,2015-12-16T12:47:51Z,2024-07-16T23:55:17Z,459,Elixir learning exercises,Elixir,https://github.com/elixirkoans/elixir-koans
32,httpoison,2242,338,2242,37,2013-09-11T07:21:25Z,2025-03-28T07:24:50Z,463,Yet Another HTTP client for Elixir powered by hackney,Elixir,https://github.com/edgurgel/httpoison
33,surface,2101,150,2101,31,2019-07-17T22:32:27Z,2025-02-14T15:57:58Z,2786,A server-side rendering component library for Phoenix,Elixir,https://github.com/surface-ui/surface
34,floki,2093,156,2093,20,2014-11-02T20:49:15Z,2025-03-22T22:29:52Z,1626,Floki is a simple HTML parser that enables search for nodes using CSS selectors.,Elixir,https://github.com/philss/floki
35,phoenix_live_dashboard,2068,192,2068,14,2019-11-27T23:29:51Z,2025-02-21T10:36:38Z,4435,"Realtime dashboard with metrics, request logging, plus storage, OS and VM insights",Elixir,https://github.com/phoenixframework/phoenix_live_dashboard
36,poison,2032,217,2032,39,2014-04-06T23:29:31Z,2024-08-12T12:23:55Z,2376,"An incredibly fast, pure Elixir JSON library",Elixir,https://github.com/devinus/poison
37,tesla,2031,350,2031,26,2015-03-16T22:55:37Z,2025-03-12T21:05:07Z,2264,"The flexible HTTP client library for Elixir, with support for middleware and multiple adapters.",Elixir,https://github.com/elixir-tesla/tesla
38,libcluster,2030,192,2030,21,2016-09-30T18:33:32Z,2025-01-09T09:28:41Z,217,Automatic cluster formation/healing for Elixir applications,Elixir,https://github.com/bitwalker/libcluster
39,scenic,2009,131,2009,26,2018-05-01T01:37:59Z,2025-03-03T15:29:02Z,3175,Core Scenic library,Elixir,https://github.com/ScenicFramework/scenic
40,ex_machina,1983,147,1983,0,2015-09-14T15:40:28Z,2025-03-11T17:44:09Z,462,Create test data for Elixir applications,Elixir,https://github.com/beam-community/ex_machina
41,bamboo,1931,334,1931,2,2015-11-03T02:30:34Z,2025-03-24T13:46:42Z,899,"Testable, composable, and adapter based Elixir email library for devs that love piping.",Elixir,https://github.com/beam-community/bamboo
42,commanded,1902,248,1902,51,2016-03-25T22:01:38Z,2025-02-26T23:50:15Z,2528,Use Commanded to build Elixir CQRS/ES applications,Elixir,https://github.com/commanded/commanded
43,supavisor,1875,64,1875,51,2023-01-12T16:16:57Z,2025-03-25T19:45:51Z,4178,"A cloud-native, multi-tenant Postgres connection pooler.",Elixir,https://github.com/supabase/supavisor
44,manifold,1790,71,1790,2,2017-02-15T20:57:49Z,2023-04-11T10:23:38Z,87,Fast batch message passing between nodes for Erlang/Elixir.,Elixir,https://github.com/discord/manifold
45,ash,1773,251,1773,115,2019-10-03T03:07:55Z,2025-03-27T18:21:09Z,24189,"A declarative, extensible framework for building Elixir applications.",Elixir,https://github.com/ash-project/ash
46,bandit,1770,89,1770,1,2019-11-10T21:14:23Z,2025-03-26T01:11:38Z,15794,Bandit is a pure Elixir HTTP server for Plug & WebSock applications,Elixir,https://github.com/mtrudel/bandit
47,timex,1767,385,1767,65,2014-07-27T06:53:52Z,2024-12-23T21:15:04Z,2611,A complete date/time library for Elixir projects.,Elixir,https://github.com/bitwalker/timex
48,dialyxir,1728,142,1728,63,2013-05-28T03:39:58Z,2024-11-18T16:26:55Z,672,Mix tasks to simplify use of Dialyzer in Elixir projects.,Elixir,https://github.com/jeremyjh/dialyxir
49,sobelow,1720,101,1720,39,2017-05-12T17:44:17Z,2024-08-20T20:05:42Z,1395,Security-focused static analysis for the Phoenix Framework,Elixir,https://github.com/nccgroup/sobelow
50,wallaby,1717,199,1717,45,2016-02-26T16:57:42Z,2025-02-12T02:43:44Z,1255,Concurrent browser tests for your Elixir web apps.,Elixir,https://github.com/elixir-wallaby/wallaby
51,ueberauth,1662,121,1662,28,2014-10-13T21:37:35Z,2025-03-25T14:15:41Z,227,An Elixir Authentication System for Plug-based Web Applications,Elixir,https://github.com/ueberauth/ueberauth
52,learn-elixir,1653,109,1653,129,2016-12-01T06:33:44Z,2024-10-07T13:29:09Z,5297,":droplet: Learn the Elixir programming language to build functional, fast, scalable and maintainable web applications!",Elixir,https://github.com/dwyl/learn-elixir
53,cachex,1647,109,1647,5,2016-02-15T17:06:20Z,2025-03-26T04:18:09Z,1803,"A powerful caching library for Elixir with support for transactions, fallbacks and expirations",Elixir,https://github.com/whitfin/cachex
54,jason,1644,172,1644,19,2017-06-04T19:00:57Z,2024-09-10T15:11:27Z,3710,A blazing fast JSON parser and generator in pure Elixir.,Elixir,https://github.com/michalmuskala/jason
55,elixir-companies,1636,374,1636,3,2015-06-11T21:46:12Z,2025-03-26T17:48:32Z,1814,A list of companies currently using Elixir in production.,Elixir,https://github.com/beam-community/elixir-companies
56,pow,1631,158,1631,67,2018-05-07T16:27:27Z,2025-01-28T22:25:29Z,2249,"Robust, modular, and extendable user authentication system",Elixir,https://github.com/pow-auth/pow
57,keila,1629,96,1629,68,2021-01-01T22:29:37Z,2025-03-14T19:31:01Z,8286,Open Source Newsletter Tool.,Elixir,https://github.com/pentacent/keila
58,desktop,1621,54,1621,7,2021-03-01T17:39:36Z,2025-02-15T00:10:25Z,184,"Building Local-First apps for Windows, MacOS, Linux, iOS and Android using Phoenix LiveView & Elixir!",Elixir,https://github.com/elixir-desktop/desktop
59,sorted_set_nif,1620,96,1620,12,2018-11-26T21:46:35Z,2022-04-20T05:04:15Z,67,Elixir SortedSet backed by a Rust-based NIF,Elixir,https://github.com/discord/sorted_set_nif
60,axon,1587,109,1587,22,2021-01-25T13:09:52Z,2025-02-28T09:54:58Z,141256,Nx-powered Neural Networks,Elixir,https://github.com/elixir-nx/axon
61,elixir-ls,1583,209,1583,61,2018-03-25T22:45:34Z,2025-03-28T08:22:50Z,8419,"A frontend-independent IDE ""smartness"" server for Elixir. Implements the ""Language Server Protocol"" standard and provides debugger support via the ""Debug Adapter Protocol""",Elixir,https://github.com/elixir-lsp/elixir-ls
62,flow,1583,89,1583,1,2017-01-18T00:32:54Z,2025-02-25T07:43:53Z,359,Computational parallel flows on top of GenStage,Elixir,https://github.com/dashbitco/flow
63,elixirscript,1565,67,1565,19,2015-02-01T21:22:05Z,2019-08-20T14:46:14Z,3793,Converts Elixir to JavaScript,Elixir,https://github.com/elixirscript/elixirscript
64,gen_stage,1538,192,1538,2,2015-08-26T17:57:36Z,2025-02-09T09:56:19Z,1383,Producer and consumer actors with back-pressure for Elixir,Elixir,https://github.com/elixir-lang/gen_stage
65,bors-ng,1520,177,1520,181,2016-12-29T00:41:38Z,2024-04-04T12:24:44Z,4942,👁 A merge bot for GitHub Pull Requests,Elixir,https://github.com/bors-ng/bors-ng
66,exq,1509,182,1509,29,2013-07-31T05:10:24Z,2025-03-19T17:07:47Z,3076,Job processing library for Elixir  - compatible with Resque / Sidekiq,Elixir,https://github.com/akira/exq
67,ex_doc,1508,336,1508,15,2012-03-06T21:35:38Z,2025-03-21T08:33:25Z,15034,ExDoc produces HTML and EPUB documentation for Elixir projects,Elixir,https://github.com/elixir-lang/ex_doc
68,swoosh,1489,232,1489,18,2016-03-04T23:48:56Z,2025-03-27T12:45:18Z,2028,"Compose, deliver and test your emails easily in Elixir",Elixir,https://github.com/swoosh/swoosh
69,Elixir-Code-Smells,1480,52,1480,2,2022-02-15T16:03:05Z,2024-09-12T20:04:42Z,4775,Catalog of Elixir-specific code smells,Elixir,https://github.com/lucasvegi/Elixir-Code-Smells
70,bumblebee,1473,109,1473,29,2022-05-03T13:59:36Z,2025-03-17T06:35:23Z,6894,Pre-trained Neural Network models in Axon (+ 🤗 Models integration),Elixir,https://github.com/elixir-nx/bumblebee
71,benchee,1442,67,1442,26,2016-05-22T18:48:43Z,2025-01-12T15:45:03Z,1728,Easy and extensible benchmarking in Elixir providing you with lots of statistics!,Elixir,https://github.com/bencheeorg/benchee
72,grpc,1427,219,1427,51,2016-07-20T17:12:07Z,2025-03-21T12:28:47Z,3727,An Elixir implementation of gRPC,Elixir,https://github.com/elixir-grpc/grpc
73,live_svelte,1426,58,1426,20,2023-02-21T04:40:06Z,2025-03-27T01:34:20Z,19952,Svelte inside Phoenix LiveView with seamless end-to-end reactivity,Elixir,https://github.com/woutdp/live_svelte
74,mint,1393,115,1393,6,2017-10-25T13:22:12Z,2025-03-10T19:43:45Z,1102,Functional HTTP client for Elixir with support for HTTP/1 and HTTP/2 🌱,Elixir,https://github.com/elixir-mint/mint
75,standard-webhooks,1390,37,1390,41,2023-08-27T16:08:55Z,2025-03-05T15:17:04Z,538,The Standard Webhooks specification,Elixir,https://github.com/standard-webhooks/standard-webhooks
76,kaffy,1382,167,1382,67,2020-05-07T02:56:34Z,2025-02-23T22:06:02Z,14833,Powerfully simple admin package for phoenix applications,Elixir,https://github.com/aesmail/kaffy
77,accent,1377,106,1377,40,2018-03-20T00:42:03Z,2025-03-25T11:24:28Z,12848,The first developer-oriented translation tool. True asynchronous flow between translators and your team.,Elixir,https://github.com/mirego/accent
78,hound,1375,145,1375,85,2013-12-15T14:01:16Z,2024-07-09T07:43:58Z,474,Elixir library for writing integration tests and browser automation,Elixir,https://github.com/HashNuke/hound
79,mox,1357,76,1357,5,2017-09-25T10:24:09Z,2025-03-10T19:11:20Z,149,Mocks and explicit contracts in Elixir,Elixir,https://github.com/dashbitco/mox
80,membrane_core,1349,40,1349,48,2017-01-26T11:31:00Z,2025-03-25T13:41:12Z,5113,"The core of Membrane Framework, multimedia processing framework written in Elixir",Elixir,https://github.com/membraneframework/membrane_core
81,horde,1341,107,1341,33,2018-05-08T15:01:01Z,2024-10-17T07:55:13Z,612,Horde is a distributed Supervisor and Registry backed by DeltaCrdt,Elixir,https://github.com/derekkraan/horde
82,uneebee,1341,84,1341,0,2023-09-10T06:17:15Z,2025-01-30T17:03:33Z,4963,Platform for creating interactive courses.,Elixir,https://github.com/zoonk/uneebee
83,live_beats,1331,173,1331,15,2021-11-05T12:58:38Z,2024-06-20T21:32:01Z,538,,Elixir,https://github.com/fly-apps/live_beats
84,maru,1321,86,1321,18,2014-12-31T07:07:57Z,2019-09-13T14:08:13Z,609,Elixir RESTful Framework ,Elixir,https://github.com/elixir-maru/maru
85,comeonin,1308,65,1308,2,2014-12-19T09:38:57Z,2025-02-03T22:34:40Z,520,Password hashing specification for the Elixir programming language,Elixir,https://github.com/riverrun/comeonin
86,ex_aws,1308,537,1308,71,2014-09-15T16:02:48Z,2025-03-21T15:00:19Z,2071,"A flexible, easy to use set of clients AWS APIs for Elixir",Elixir,https://github.com/ex-aws/ex_aws
87,finch,1308,123,1308,29,2019-10-23T21:03:44Z,2025-03-27T20:10:03Z,906,"Elixir HTTP client, focused on performance",Elixir,https://github.com/sneako/finch
88,fast-elixir,1285,41,1285,8,2017-04-01T13:13:46Z,2023-11-08T17:04:23Z,1123,:dash: Writing Fast Elixir :heart_eyes: -- Collect Common Elixir idioms.,Elixir,https://github.com/devonestes/fast-elixir
89,midarr-server,1280,39,1280,9,2022-02-02T21:25:40Z,2025-03-28T10:15:40Z,603156,"🔥Midarr, the minimal lightweight media server.",Elixir,https://github.com/midarrlabs/midarr-server
90,nebulex,1280,74,1280,9,2017-02-14T10:48:00Z,2025-03-23T10:01:01Z,983,In-memory and distributed caching toolkit for Elixir.,Elixir,https://github.com/cabol/nebulex
91,coherence,1265,223,1265,75,2016-07-04T19:47:25Z,2024-08-20T16:24:14Z,1106,"Coherence is a full featured, configurable authentication system for Phoenix",Elixir,https://github.com/smpallen99/coherence
92,swarm,1221,103,1221,45,2016-07-25T22:29:49Z,2022-06-22T11:00:39Z,522,"Easy clustering, registration, and distribution of worker processes for Erlang/Elixir",Elixir,https://github.com/bitwalker/swarm
93,witchcraft,1206,60,1206,24,2015-10-06T20:56:18Z,2023-08-28T14:32:22Z,6732,Monads and other dark magic for Elixir,Elixir,https://github.com/witchcrafters/witchcraft
94,ex_admin,1202,272,1202,132,2015-05-28T22:55:28Z,2020-02-03T09:29:34Z,16831,ExAdmin is an auto administration package for Elixir and the Phoenix Framework,Elixir,https://github.com/smpallen99/ex_admin
95,tv,1193,76,1193,14,2024-02-29T19:32:27Z,2024-12-18T17:54:52Z,10960,Open source Twitch for developers,Elixir,https://github.com/algora-io/tv
96,explorer,1182,130,1182,28,2021-07-23T05:05:39Z,2025-03-18T21:43:39Z,3674,Series (one-dimensional) and dataframes (two-dimensional) for fast and elegant data exploration in Elixir,Elixir,https://github.com/elixir-explorer/explorer
97,req,1177,129,1177,57,2021-03-28T16:59:50Z,2025-03-28T07:29:52Z,1029,Req is a batteries-included HTTP client for Elixir.,Elixir,https://github.com/wojtekmach/req
98,arc,1167,210,1167,83,2015-06-05T05:52:31Z,2024-07-12T12:41:24Z,266,:paperclip: Flexible file upload and attachment library for Elixir,Elixir,https://github.com/stavro/arc
99,fastglobal,1158,85,1158,13,2017-02-15T20:58:14Z,2023-03-09T21:12:23Z,8,Fast no copy globals for Elixir & Erlang.,Elixir,https://github.com/discord/fastglobal
100,elixir-boilerplate,1148,84,1148,16,2019-03-18T19:02:00Z,2024-06-24T19:54:52Z,1559,⚗ The stable base upon which we build our Elixir projects at Mirego.,Elixir,https://github.com/mirego/elixir-boilerplate
101,postgrex,1145,278,1145,5,2013-09-08T15:10:47Z,2025-03-04T20:36:47Z,2195,PostgreSQL driver for Elixir,Elixir,https://github.com/elixir-ecto/postgrex
102,torch,1142,80,1142,12,2016-06-23T22:28:34Z,2025-03-24T16:13:19Z,3781,A rapid admin generator for Elixir & Phoenix,Elixir,https://github.com/mojotech/torch
103,policr-mini,1127,108,1127,7,2020-06-07T11:37:08Z,2024-07-01T04:25:54Z,2778,专注于验证的 Telegram 机器人,Elixir,https://github.com/Hentioe/policr-mini
104,beacon,1123,109,1123,57,2021-12-21T16:41:12Z,2025-03-25T16:38:48Z,9226,"Open-source Content Management System (CMS) built with Phoenix LiveView. Faster render times to boost SEO performance, even for the most content-heavy pages.",Elixir,https://github.com/BeaconCMS/beacon
105,ElixirCode,1122,355,1122,6,2016-10-27T21:10:35Z,2019-10-03T04:02:20Z,183,Reference Repo for an Elixir course on Udemy.com,Elixir,https://github.com/StephenGrider/ElixirCode
106,redix,1116,125,1116,2,2015-08-11T23:59:17Z,2025-01-22T08:44:55Z,881,"Fast, pipelined, resilient Redis driver for Elixir. 🛍",Elixir,https://github.com/whatyouhide/redix
107,fun_with_flags,1111,83,1111,6,2017-01-30T02:28:03Z,2025-03-24T00:38:20Z,905,Feature Flags/Toggles for Elixir,Elixir,https://github.com/tompave/fun_with_flags
108,faker,1110,218,1110,53,2014-04-08T20:05:26Z,2025-03-24T19:58:33Z,1244,Faker is a pure Elixir library for generating fake data.,Elixir,https://github.com/elixirs/faker
109,00,1110,59,1110,8,2024-04-23T14:58:35Z,2024-10-22T00:53:28Z,14436,A markdown email micro service for the people!,Elixir,https://github.com/technomancy-dev/00
110,farmbot_os,1105,272,1105,23,2014-01-12T18:54:11Z,2024-09-01T19:43:05Z,82965,The operating system and all related software that runs on FarmBot's Raspberry Pi.,Elixir,https://github.com/FarmBot/farmbot_os
111,dynamo,1105,146,1105,18,2012-01-07T19:46:50Z,2017-04-12T00:41:12Z,2653,"Run, Dynamo, Run!",Elixir,https://github.com/dynamo/dynamo
112,eventstore,1101,151,1101,22,2016-02-22T23:31:46Z,2025-03-06T16:07:53Z,1738,Event store using PostgreSQL for persistence,Elixir,https://github.com/commanded/eventstore
113,hexpm,1094,285,1094,22,2014-01-28T22:29:21Z,2025-02-20T17:20:05Z,17281,API server and website for Hex,Elixir,https://github.com/hexpm/hexpm
114,curriculum,1077,261,1077,2,2022-02-04T16:55:30Z,2024-10-10T21:46:26Z,24615,,Elixir,https://github.com/DockYard-Academy/curriculum
115,sequin,1076,40,1076,54,2024-06-26T01:50:46Z,2025-03-28T03:19:46Z,47013,"Postgres change data capture to streams and queues like Kafka, SQS, HTTP endpoints, and more",Elixir,https://github.com/sequinstream/sequin
116,poxa,1074,98,1074,13,2013-05-31T01:44:30Z,2024-06-30T09:57:26Z,745,Pusher server implementation compatible with Pusher client libraries.,Elixir,https://github.com/edgurgel/poxa
117,lanyard,1070,157,1070,12,2021-03-10T17:13:33Z,2025-02-27T18:23:19Z,412,🏷️   Expose your Discord presence and activities to a RESTful API and WebSocket in less than 10 seconds,Elixir,https://github.com/Phineas/lanyard
118,stickerbaker,1064,142,1064,3,2024-02-23T18:08:36Z,2024-05-14T18:23:11Z,14156,Let's bake some (AI) stickers!,Elixir,https://github.com/cbh123/stickerbaker
119,flame,1053,49,1053,23,2023-10-30T17:21:14Z,2025-02-18T17:58:59Z,228,Fleeting Lambda Application for Modular Execution: auto scale parts of your existing app with a single function call,Elixir,https://github.com/phoenixframework/flame
120,free4chat,1042,139,1042,13,2021-10-31T09:13:12Z,2025-02-20T08:50:16Z,1214,"free4.chat is a real-time audio chat service.  It is designed by the local first and privacy first principle, and is very easy to use.",Elixir,https://github.com/i365dev/free4chat
121,elixir-google-api,1035,463,1035,111,2017-08-25T19:09:23Z,2025-03-27T13:32:27Z,71604,Elixir client libraries for accessing Google APIs.,Elixir,https://github.com/googleapis/elixir-google-api
122,crawly,1016,117,1016,8,2019-03-09T10:37:03Z,2024-09-09T07:43:38Z,2940,"Crawly, a high-level web crawling & scraping framework for Elixir. ",Elixir,https://github.com/elixir-crawly/crawly
123,stripity-stripe,1012,358,1012,4,2015-10-02T23:32:01Z,2024-10-17T15:20:51Z,4990,An Elixir Library for Stripe,Elixir,https://github.com/beam-community/stripity-stripe
124,hex,997,189,997,17,2013-12-23T17:15:00Z,2025-01-23T10:56:50Z,3967,Package manager for the Erlang ecosystem.,Elixir,https://github.com/hexpm/hex
125,bypass,979,116,979,28,2015-09-16T16:52:16Z,2024-10-18T17:56:51Z,6671,Bypass provides a quick way to create a custom plug that can be put in place instead of an actual HTTP server to return prebaked responses to client requests.,Elixir,https://github.com/PSPDFKit-labs/bypass
126,firestorm,973,85,973,38,2016-12-24T22:33:17Z,2023-09-30T20:21:07Z,26916,"An open-source forum engine, with an Elixir+Phoenix backend and an Elm frontend.",Elixir,https://github.com/firestormforum/firestorm
127,elixir-in-action,971,202,971,10,2014-11-23T10:25:03Z,2024-06-17T07:59:43Z,308,Code samples for Elixir in Action book,Elixir,https://github.com/sasa1977/elixir-in-action
128,petal_components,967,101,967,22,2021-10-13T21:24:58Z,2025-03-27T01:07:17Z,1765,Phoenix + Live View HEEX Components ,Elixir,https://github.com/petalframework/petal_components
129,kitto,958,57,958,12,2016-05-11T15:27:31Z,2020-12-06T21:16:55Z,440,Kitto is a framework for interactive dashboards written in Elixir,Elixir,https://github.com/kittoframework/kitto
130,zigler,956,50,956,86,2019-10-01T08:07:19Z,2025-03-23T12:22:07Z,1887,zig nifs in elixir,Elixir,https://github.com/E-xyza/zigler
131,crawler,950,90,950,0,2016-08-08T13:32:20Z,2024-06-19T03:05:25Z,394,A high performance web crawler / scraper in Elixir.,Elixir,https://github.com/fredwu/crawler
132,porcelain,950,45,950,31,2013-08-01T13:50:57Z,2021-03-23T13:20:54Z,198,Work with external processes like a boss,Elixir,https://github.com/alco/porcelain
133,sage,945,43,945,21,2017-09-09T16:09:25Z,2024-04-11T23:28:28Z,393,"A dependency-free tool to run distributed transactions in Elixir, inspired by Sagas pattern.",Elixir,https://github.com/Nebo15/sage
134,mix-test.watch,943,76,943,15,2015-04-22T23:35:00Z,2024-05-10T23:22:14Z,138,🎠   Because TDD is awesome,Elixir,https://github.com/lpil/mix-test.watch
135,wobserver,930,83,930,9,2017-02-06T16:11:10Z,2020-06-06T02:35:22Z,293,"Web based metrics, monitoring, and observer",Elixir,https://github.com/shinyscorpion/wobserver
136,lexical,930,83,930,57,2023-02-22T18:47:52Z,2025-02-18T19:50:40Z,3222,Lexical is a next-generation elixir language server,Elixir,https://github.com/lexical-lsp/lexical
137,semaphore,921,30,921,44,2025-01-21T12:37:52Z,2025-03-28T14:05:08Z,48424,Semaphore is an open source CI/CD platform. Self-host Semaphore on your own servers or on a cloud provider.,Elixir,https://github.com/semaphoreio/semaphore
138,exrm,921,110,921,0,2014-03-11T17:24:17Z,2018-04-06T20:39:23Z,3956,Automatically generate a release for your Elixir project!,Elixir,https://github.com/bitwalker/exrm
139,con_cache,920,73,920,4,2013-03-29T11:21:29Z,2025-01-30T23:00:20Z,347,ets based key/value cache with row level isolated writes and ttl support,Elixir,https://github.com/sasa1977/con_cache
140,cog,917,71,917,58,2016-01-08T19:45:06Z,2021-09-08T19:43:04Z,4691,Bringing the power of the command line to chat,Elixir,https://github.com/operable/cog
141,boundary,898,24,898,8,2019-08-11T11:06:19Z,2024-10-04T07:58:02Z,635,Manage and restrain cross-module dependencies in Elixir projects,Elixir,https://github.com/sasa1977/boundary
142,stream_data,897,67,897,13,2017-05-10T22:12:43Z,2025-03-28T09:06:45Z,495,Data generation and property-based testing for Elixir. 🔮,Elixir,https://github.com/whatyouhide/stream_data
143,elixir-phoenix-realworld-example-app,896,140,896,14,2017-11-15T19:11:13Z,2022-08-05T07:58:27Z,293,Exemplary real world application built with Elixir + Phoenix,Elixir,https://github.com/gothinkster/elixir-phoenix-realworld-example-app
144,earmark,885,141,885,24,2014-07-05T02:53:38Z,2024-12-19T08:20:16Z,1994,Markdown parser for Elixir,Elixir,https://github.com/pragdave/earmark
145,drab,879,43,879,32,2016-11-01T14:46:22Z,2023-01-05T23:27:25Z,2632,Remote controlled frontend framework for Phoenix.,Elixir,https://github.com/grych/drab
146,thousand_island,878,54,878,0,2019-11-07T13:50:35Z,2025-03-21T20:08:12Z,27162,Thousand Island is a pure Elixir socket server,Elixir,https://github.com/mtrudel/thousand_island
147,logflare,866,51,866,23,2019-01-10T19:04:55Z,2025-03-27T08:58:57Z,41207,"Never get surprised by a logging bill again. Centralized structured logging for Cloudflare, Vercel, Elixir and Javascript.",Elixir,https://github.com/Logflare/logflare
148,graphql,857,45,857,13,2015-08-24T14:27:16Z,2023-08-13T20:45:56Z,640,GraphQL Elixir,Elixir,https://github.com/graphql-elixir/graphql
