Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
40,seeker,9136,2129,9136,19,15/07/2018,07/05/2025,3.93 MB,Accurately Locate Smartphones using Social Engineering ,CSS,https://github.com/thewhiteh4t/seeker,3.93 MB
41,scaffold-eth,9101,3424,9101,2,27/04/2020,04/06/2024,339.24 MB,🏗 forkable Ethereum dev stack focused on fast product iterations ,CSS,https://github.com/scaffold-eth/scaffold-eth,339.24 MB
42,spring-petclinic,9020,28630,9020,6,09/01/2013,11/03/2026,10.61 MB,A sample Spring-based application,CSS,https://github.com/spring-projects/spring-petclinic,10.61 MB
43,github-markdown-css,8790,2111,8790,0,07/05/2014,16/02/2026,372.00 KB,The minimal amount of CSS to replicate the GitHub Markdown style,CSS,https://github.com/sindresorhus/github-markdown-css,372.00 KB
44,WhiteSur-gtk-theme,8674,719,8674,526,14/07/2020,05/01/2026,137.29 MB,MacOS like theme for all gtk based desktops,CSS,https://github.com/vinceliuice/WhiteSur-gtk-theme,137.29 MB
45,water.css,8608,502,8608,88,04/04/2019,11/02/2024,1.83 MB,A drop-in collection of CSS styles to make simple websites just a little nicer,CSS,https://github.com/kognise/water.css,1.83 MB
46,offline,8601,832,8601,119,21/10/2013,26/02/2023,1.37 MB,Automatically display online/offline indication to your users,CSS,https://github.com/HubSpot/offline,1.37 MB
47,easings.net,8552,697,8552,27,22/03/2012,12/01/2026,1.75 MB,Easing Functions Cheat Sheet,CSS,https://github.com/ai/easings.net,1.75 MB
48,awesome-obsidian,8465,334,8465,25,12/05/2020,06/04/2024,19.03 MB,🕶️ Awesome stuff for Obsidian,CSS,https://github.com/kmaasrud/awesome-obsidian,19.03 MB
49,hint.css,8460,689,8460,54,30/12/2012,17/10/2024,400.00 KB,A CSS only tooltip library for your lovely websites.,CSS,https://github.com/chinchang/hint.css,400.00 KB
50,jekyll-now,8399,35156,8399,384,07/02/2014,19/08/2024,8.21 MB,"Build a Jekyll blog in minutes, without touching the command line.",CSS,https://github.com/barryclark/jekyll-now,8.21 MB
51,arc-theme,8268,604,8268,188,16/05/2015,22/02/2021,10.13 MB,A flat theme with transparent elements,CSS,https://github.com/horst3180/arc-theme,10.13 MB
52,primereact,8260,1194,8260,360,16/12/2016,12/03/2026,267.99 MB,The Most Complete React UI Component Library,CSS,https://github.com/primefaces/primereact,267.99 MB
53,thejsway,7897,796,7897,5,12/12/2016,30/01/2025,21.34 MB,The JavaScript Way book,CSS,https://github.com/thejsway/thejsway,21.34 MB
54,machine-learning-yearning-cn,7851,1514,7851,4,19/06/2018,06/10/2022,14.99 MB,Machine Learning Yearning 中文版 - 《机器学习训练秘籍》 - Andrew Ng 著,CSS,https://github.com/deeplearning-ai/machine-learning-yearning-cn,14.99 MB
55,awesome-prometheus-alerts,7805,1144,7805,39,21/10/2018,01/03/2026,1.23 MB,🚨 Collection of Prometheus alerting rules,CSS,https://github.com/samber/awesome-prometheus-alerts,1.23 MB
56,purecss-francine,7772,502,7772,49,24/06/2017,06/11/2023,40.90 MB,HTML/CSS drawing in the style of an 18th-century oil painting. Hand-coded entirely in HTML & CSS.,CSS,https://github.com/cyanharlow/purecss-francine,40.90 MB
57,json-api,7684,921,7684,149,04/05/2013,13/03/2025,2.92 MB,A specification for building JSON APIs,CSS,https://github.com/json-api/json-api,2.92 MB
58,TypeWords,7579,905,7579,45,03/08/2023,12/03/2026,159.94 MB,"Practice English, one strike, one step forward; 练习英语，一次敲击，一点进步；",CSS,https://github.com/zyronon/TypeWords,159.94 MB
59,pokemon-cards-css,7410,721,7410,3,20/06/2022,15/12/2025,119.03 MB,A collection of advanced CSS styles to create realistic-looking effects for the faces of Pokemon cards.,CSS,https://github.com/simeydotme/pokemon-cards-css,119.03 MB
60,DataTables,7402,2135,7402,124,16/05/2010,30/01/2026,13.79 MB,Tables plug-in for jQuery,CSS,https://github.com/DataTables/DataTables,13.79 MB
61,tabula,7355,684,7355,541,11/03/2013,14/03/2025,94.96 MB,Tabula is a tool for liberating data tables trapped inside PDF files,CSS,https://github.com/tabulapdf/tabula,94.96 MB
62,icheck,7323,1602,7323,171,25/02/2013,19/12/2020,978.00 KB,Highly customizable checkboxes and radio buttons (jQuery & Zepto),CSS,https://github.com/drgullin/icheck,978.00 KB
63,odometer,7307,700,7307,94,08/10/2013,30/06/2018,1.09 MB,Smoothly transitions numbers with ease. #hubspot-open-source,CSS,https://github.com/HubSpot/odometer,1.09 MB
64,WebStackPage.github.io,7228,2084,7228,89,20/12/2017,04/05/2024,17.45 MB,❤️静态响应式网址导航网站 - webstack.cc,CSS,https://github.com/WebStackPage/WebStackPage.github.io,17.45 MB
65,weather-icons,7112,849,7112,107,29/06/2013,19/03/2023,72.36 MB,215 Weather Themed Icons and CSS,CSS,https://github.com/erikflowers/weather-icons,72.36 MB
66,css-loaders,7065,1018,7065,21,06/05/2014,21/02/2025,124.00 KB,A collection of loading spinners animated with CSS,CSS,https://github.com/lukehaas/css-loaders,124.00 KB
67,openwrt-packages,7047,2589,7047,5,10/03/2020,12/03/2026,114.25 MB,openwrt常用软件包,CSS,https://github.com/kenzok8/openwrt-packages,114.25 MB
68,missing-semester-cn.github.io,6949,1159,6949,12,16/05/2020,10/03/2026,22.35 MB,the CS missing semester Chinese version,CSS,https://github.com/missing-semester-cn/missing-semester-cn.github.io,22.35 MB
69,vex,6913,482,6913,54,05/09/2013,26/02/2023,3.06 MB,A modern dialog library which is highly configurable and easy to style. #hubspot-open-source,CSS,https://github.com/HubSpot/vex,3.06 MB
70,magic-of-css,6691,408,6691,10,24/01/2014,28/05/2025,3.78 MB,A CSS course to turn you into a magician.,CSS,https://github.com/adamschwartz/magic-of-css,3.78 MB
71,PhotoGIMP,6689,190,6689,28,19/06/2020,10/02/2026,103.26 MB,A Patch for GIMP 3+ for Photoshop Users,CSS,https://github.com/Diolinux/PhotoGIMP,103.26 MB
72,compass,6674,1170,6674,455,23/08/2008,24/04/2023,14.99 MB,Compass is no longer actively maintained. Compass is a Stylesheet Authoring Environment that makes your website design simpler to implement and easier to maintain.,CSS,https://github.com/Compass/compass,14.99 MB
73,interpy-zh,6480,1321,6480,8,21/09/2015,11/07/2022,813.00 KB,📘《Python进阶》（Intermediate Python - Chinese Version）,CSS,https://github.com/eastlakeside/interpy-zh,813.00 KB
74,sorry,6451,779,6451,21,24/02/2018,11/04/2023,23.15 MB,在线制作`sorry 为所欲为`的gif,CSS,https://github.com/xtyxtyx/sorry,23.15 MB
75,progit2,6438,2094,6438,212,23/12/2013,12/12/2025,183.41 MB,Pro Git 2nd Edition,CSS,https://github.com/progit/progit2,183.41 MB
76,wave,6434,908,6434,5,25/03/2021,11/03/2026,43.89 MB,"Wave - The Software as a Service Starter Kit, designed to help you build the SAAS of your dreams 🚀 💰 ",CSS,https://github.com/thedevdojo/wave,43.89 MB
77,micro-app,6208,634,6208,332,24/06/2021,30/01/2026,9.72 MB,"A simple, efficient and powerful micro front-end framework. 一款简约、高效、功能强大的微前端框架",CSS,https://github.com/jd-opensource/micro-app,9.72 MB
78,bounce.js,6183,410,6183,12,10/04/2014,03/09/2020,505.00 KB,Create beautiful CSS3 powered animations in no time.,CSS,https://github.com/tictail/bounce.js,505.00 KB
79,ProgrammingVTuberLogos,6150,301,6150,153,18/04/2024,03/06/2024,7.86 MB,High-quality PNGs for logos I made for fun ,CSS,https://github.com/Aikoyori/ProgrammingVTuberLogos,7.86 MB
80,most-frequent-technology-english-words,6070,435,6070,4,20/06/2019,01/03/2026,5.27 MB,程序员工作中常见的英语词汇,CSS,https://github.com/Wei-Xia/most-frequent-technology-english-words,5.27 MB
81,LearnOpenGL-CN,6058,1139,6058,77,14/06/2015,11/10/2025,212.80 MB,http://learnopengl.com 系列教程的简体中文翻译,CSS,https://github.com/LearnOpenGL-CN/LearnOpenGL-CN,212.80 MB
82,Infosec_Reference,5914,1223,5914,0,13/09/2014,20/10/2025,15.04 MB,An Information Security Reference That Doesn't Suck; https://rmusser.net/git/admin-2/Infosec_Reference for non-MS Git hosted version.,CSS,https://github.com/rmusser01/Infosec_Reference,15.04 MB
83,basscss,5899,297,5899,41,19/10/2013,30/12/2022,15.27 MB,Low-level CSS Toolkit – the original Functional/Utility/Atomic CSS library,CSS,https://github.com/basscss/basscss,15.27 MB
84,spicetify-themes,5899,1341,5899,23,23/08/2019,18/01/2026,330.70 MB,A community-driven collection of themes for customizing Spotify through Spicetify - https://github.com/spicetify/cli,CSS,https://github.com/spicetify/spicetify-themes,330.70 MB
85,handcalcs,5798,444,5798,100,19/02/2020,30/01/2026,22.87 MB,Python library for converting Python calculations into rendered latex.,CSS,https://github.com/connorferster/handcalcs,22.87 MB
86,learn-to-cloud,5743,908,5743,0,15/06/2021,14/02/2026,13.00 MB,A courseware built on the belief that anyone can learn foundational cloud engineering skills with the right guide and discipline,CSS,https://github.com/learntocloud/learn-to-cloud,13.00 MB
87,missing-semester,5587,1336,5587,8,02/12/2019,09/03/2026,12.63 MB,The Missing Semester of Your CS Education 📚,CSS,https://github.com/missing-semester/missing-semester,12.63 MB
88,You-need-to-know-css,5448,623,5448,53,01/12/2017,28/07/2024,5.44 MB,💄CSS tricks for web developers~,CSS,https://github.com/l-hammer/You-need-to-know-css,5.44 MB
89,wysiwyg-editor,5418,680,5418,414,03/02/2014,18/02/2026,83.41 MB,The next generation Javascript WYSIWYG HTML Editor.,CSS,https://github.com/froala/wysiwyg-editor,83.41 MB
90,jstutorial,5399,1286,5399,22,21/11/2012,01/04/2023,5.83 MB,Javascript tutorial book,CSS,https://github.com/ruanyf/jstutorial,5.83 MB
91,expressjs.com,5330,2075,5330,35,06/06/2012,12/03/2026,70.15 MB,The Express.js Website,CSS,https://github.com/expressjs/expressjs.com,70.15 MB
92,plt,5327,345,5327,0,30/07/2013,02/12/2024,222.00 KB,Programming Language Theory λΠ,CSS,https://github.com/steshaw/plt,222.00 KB
93,Learning-Prompt,5325,406,5325,16,06/03/2023,17/09/2023,161.24 MB,Free prompt engineering online course. ChatGPT and Midjourney tutorials are now included!,CSS,https://github.com/thinkingjimmy/Learning-Prompt,161.24 MB
