Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
155,protobuf,896,156,896,19,23/02/2017,19/01/2026,1.30 MB,A pure Elixir implementation of Google Protobuf.,Elixir,https://github.com/elixir-protobuf/protobuf,1.30 MB
156,elixir-phoenix-realworld-example-app,894,141,894,14,15/11/2017,05/08/2022,293.00 KB,Exemplary real world application built with Elixir + Phoenix,Elixir,https://github.com/gothinkster/elixir-phoenix-realworld-example-app,293.00 KB
157,bonfire-app,884,62,884,432,07/11/2020,25/02/2026,569.12 MB,Bonfire - tend to your digital life in community. Customise and host your own online space and control your experience at the most granular level.,Elixir,https://github.com/bonfire-networks/bonfire-app,569.12 MB
158,drab,884,44,884,32,01/11/2016,05/01/2023,2.57 MB,Remote controlled frontend framework for Phoenix.,Elixir,https://github.com/grych/drab,2.57 MB
159,nimble_parsec,870,55,870,4,01/03/2018,21/10/2025,368.00 KB,A simple and fast library for text-based parser combinators,Elixir,https://github.com/dashbitco/nimble_parsec,368.00 KB
160,excoveralls,862,183,862,75,04/09/2013,26/01/2025,6.73 MB,Coverage report tool for Elixir with coveralls.io integration.,Elixir,https://github.com/parroty/excoveralls,6.73 MB
161,graphql,857,45,857,13,24/08/2015,13/08/2023,640.00 KB,GraphQL Elixir,Elixir,https://github.com/graphql-elixir/graphql,640.00 KB
162,money,848,142,848,11,26/08/2015,27/07/2025,328.00 KB,"Elixir library for working with Money safer, easier, and fun... Is an interpretation of the Fowler's Money pattern in fun.prog.",Elixir,https://github.com/elixirmoney/money,328.00 KB
163,elixir-ls,845,50,845,1,06/06/2017,16/04/2020,1.11 MB,"A frontend-independent IDE ""smartness"" server for Elixir. Implements the JSON-based ""Language Server Protocol"" standard and provides debugger support via VS Code's debugger protocol.",Elixir,https://github.com/JakeBecker/elixir-ls,1.11 MB
164,phoenix_storybook,842,84,842,10,18/07/2022,25/02/2026,4.79 MB,A pluggable storybook for your Phoenix components.,Elixir,https://github.com/phenixdigital/phoenix_storybook,4.79 MB
165,open_api_spex,827,207,827,93,16/09/2017,08/01/2026,1.22 MB,Open API Specifications for Elixir Plug applications,Elixir,https://github.com/open-api-spex/open_api_spex,1.22 MB
166,elixometer,826,57,826,11,13/08/2015,10/07/2023,311.00 KB,A light Elixir wrapper around exometer.,Elixir,https://github.com/pinterest/elixometer,311.00 KB
167,backpex,823,70,823,44,06/12/2023,26/02/2026,14.07 MB, Backpex is a highly customizable administration panel for Phoenix LiveView applications.,Elixir,https://github.com/naymspace/backpex,14.07 MB
168,ephemeral2,818,50,818,3,15/03/2015,17/11/2017,369.00 KB,"Ephemeral P2P over websockets, Phoenix/Elixir.",Elixir,https://github.com/losvedir/ephemeral2,369.00 KB
169,espec,817,65,817,10,17/03/2015,02/06/2025,1.36 MB,Elixir Behaviour Driven Development,Elixir,https://github.com/antonmi/espec,1.36 MB
170,ratatouille,817,43,817,20,13/01/2019,20/03/2023,2.75 MB,A TUI (terminal UI) kit for Elixir,Elixir,https://github.com/ndreynolds/ratatouille,2.75 MB
171,paginator,816,102,816,35,27/05/2017,04/04/2025,285.00 KB,Cursor-based pagination for Elixir Ecto,Elixir,https://github.com/duffelhq/paginator,285.00 KB
172,joken,813,102,813,8,16/09/2014,01/02/2026,735.00 KB,Elixir JWT library,Elixir,https://github.com/joken-elixir/joken,735.00 KB
173,phoenix-chat-example,812,95,812,1,11/01/2018,02/02/2026,1.02 MB,"💬 The Step-by-Step Beginners Tutorial for Building, Testing & Deploying a Chat app in Phoenix 1.7 [Latest] 🚀",Elixir,https://github.com/dwyl/phoenix-chat-example,1.02 MB
174,nimble_csv,811,56,811,3,19/07/2016,13/11/2025,3.82 MB,A simple and fast CSV parsing and dumping library for Elixir,Elixir,https://github.com/dashbitco/nimble_csv,3.82 MB
175,waffle,808,88,808,31,25/08/2019,05/02/2026,453.00 KB,Flexible file upload and attachment library for Elixir,Elixir,https://github.com/elixir-waffle/waffle,453.00 KB
176,codebattle,802,233,802,243,24/07/2017,26/02/2026,32.51 MB,"Codebattle - Game for programmers, where you solved algorithmic problems with other players in real time. You can fight with other players in single player mode or join massive tournaments.",Elixir,https://github.com/hexlet-codebattle/codebattle,32.51 MB
177,flop,800,50,800,28,18/10/2019,02/02/2026,1.76 MB,"Filtering, ordering and pagination for Ecto",Elixir,https://github.com/woylie/flop,1.76 MB
178,05AB1E,792,47,792,43,21/12/2015,06/11/2024,3.58 MB,A concise stack-based golfing language,Elixir,https://github.com/Adriandmen/05AB1E,3.58 MB
179,bodyguard,791,46,791,1,26/08/2016,24/05/2024,238.00 KB,Simple authorization conventions for Phoenix apps,Elixir,https://github.com/schrockwell/bodyguard,238.00 KB
180,mix_install_examples,791,56,791,0,31/05/2021,04/12/2025,89.00 KB,A collection of simple Elixir scripts that are using Mix.install/2.,Elixir,https://github.com/wojtekmach/mix_install_examples,89.00 KB
181,memento,791,29,791,6,26/07/2018,14/01/2025,266.00 KB,Simple + Powerful interface to the Mnesia Distributed Database 💾,Elixir,https://github.com/sheharyarn/memento,266.00 KB
182,elixir-styler,783,41,783,3,30/03/2023,26/02/2026,579.00 KB,An @elixir-lang code-style enforcer that will just FIFY instead of complaining,Elixir,https://github.com/adobe/elixir-styler,579.00 KB
183,tidewave_phoenix,772,68,772,4,17/04/2025,26/02/2026,2.01 MB,Tidewave for Phoenix,Elixir,https://github.com/tidewave-ai/tidewave_phoenix,2.01 MB
184,oauth2,771,140,771,0,07/06/2014,25/07/2024,320.00 KB,An Elixir OAuth 2.0 Client Library,Elixir,https://github.com/ueberauth/oauth2,320.00 KB
185,acme_bank,770,104,770,2,28/05/2016,15/09/2019,1.68 MB,An example ☂ project,Elixir,https://github.com/wojtekmach/acme_bank,1.68 MB
186,phx_gen_auth,768,53,768,0,24/03/2020,21/08/2021,510.00 KB,An authentication system generator for Phoenix 1.5 applications.,Elixir,https://github.com/aaronrenner/phx_gen_auth,510.00 KB
187,typed_struct,767,36,767,17,31/05/2018,18/12/2025,358.00 KB,An Elixir library for defining structs with a type without writing boilerplate code.,Elixir,https://github.com/ejpcmac/typed_struct,358.00 KB
188,instructor_ex,766,98,766,40,19/12/2023,07/06/2025,1.29 MB,Structured outputs for LLMs in Elixir,Elixir,https://github.com/thmsmlr/instructor_ex,1.29 MB
189,semaphore,764,49,764,5,15/02/2017,07/06/2024,13.00 KB,Fast semaphore using ETS.,Elixir,https://github.com/discord/semaphore,13.00 KB
190,contex,759,61,759,30,15/01/2020,08/11/2025,436.00 KB,Charting and graphing library for Elixir,Elixir,https://github.com/mindok/contex,436.00 KB
191,phoenix_pubsub,751,131,751,11,10/11/2015,05/02/2026,420.00 KB,Distributed PubSub and Presence platform for the Phoenix Framework,Elixir,https://github.com/phoenixframework/phoenix_pubsub,420.00 KB
192,exvcr,745,132,745,56,30/09/2013,12/04/2025,682.00 KB,"HTTP request/response recording library for elixir, inspired by VCR.",Elixir,https://github.com/parroty/exvcr,682.00 KB
193,next-ls,733,40,733,61,16/07/2022,08/10/2025,21.50 MB,The language server for Elixir that just works.,Elixir,https://github.com/elixir-tools/next-ls,21.50 MB
194,honeydew,727,59,727,16,31/10/2014,10/01/2024,1.42 MB,Job Queue for Elixir. Clustered or Local. Straight BEAM. Optional Ecto. 💪🍈,Elixir,https://github.com/koudelka/honeydew,1.42 MB
195,verk,726,60,726,12,31/08/2015,14/09/2021,474.00 KB,A job processing system that just verks! 🧛‍,Elixir,https://github.com/edgurgel/verk,474.00 KB
196,httpotion,722,100,722,7,24/08/2012,02/08/2022,221.00 KB,[Deprecated because ibrowse is not maintained] HTTP client for Elixir (use Tesla please),Elixir,https://github.com/valpackett/httpotion,221.00 KB
197,live-debugger,714,21,714,42,04/12/2024,26/02/2026,37.32 MB,Tool for debugging LiveView applications.,Elixir,https://github.com/software-mansion/live-debugger,37.32 MB
198,phoenix_swagger,710,189,710,33,04/09/2015,25/08/2025,4.51 MB,Swagger integration to Phoenix framework,Elixir,https://github.com/xerions/phoenix_swagger,4.51 MB
199,nostrum,709,139,709,36,26/08/2016,26/02/2026,116.36 MB,Elixir Discord Library,Elixir,https://github.com/Kraigie/nostrum,116.36 MB
200,Claper,707,124,707,11,22/07/2022,26/02/2026,24.73 MB,👋 The ultimate tool to interact with your audience,Elixir,https://github.com/ClaperCo/Claper,24.73 MB
201,amnesia,707,68,707,28,07/04/2013,07/09/2022,239.00 KB,Mnesia wrapper for Elixir.,Elixir,https://github.com/meh/amnesia,239.00 KB
202,phoenix-showdown,703,67,703,11,27/07/2014,13/01/2017,1.24 MB,:horse_racing: benchmark Sinatra-like web frameworks,Elixir,https://github.com/mroth/phoenix-showdown,1.24 MB
203,event_bus,703,42,703,7,23/07/2017,10/04/2023,425.00 KB,":surfer: Traceable, extendable and minimalist **event bus** implementation for Elixir with built-in **event store** and **event watcher** based on ETS.",Elixir,https://github.com/otobus/event_bus,425.00 KB
204,elixir-secure-coding,700,170,700,18,14/06/2022,09/06/2025,389.00 KB,An interactive cybersecurity curriculum designed for enterprise use at software companies using Elixir,Elixir,https://github.com/erlef/elixir-secure-coding,389.00 KB
205,norm,698,29,698,20,26/03/2019,02/02/2026,370.00 KB,Data specification and generation,Elixir,https://github.com/elixir-toniq/norm,370.00 KB
206,mishka_chelekom,696,19,696,7,03/07/2024,19/02/2026,26.23 MB,Mishka Chelekom is a fully featured components and UI kit library for Phoenix & Phoenix LiveView,Elixir,https://github.com/mishka-group/mishka_chelekom,26.23 MB
207,prom_ex,694,122,694,58,12/01/2020,10/07/2025,4.64 MB,An Elixir Prometheus metrics collection library built on top of Telemetry with accompanying Grafana dashboards,Elixir,https://github.com/akoutmos/prom_ex,4.64 MB
208,elixir-socket,692,116,692,32,05/05/2013,22/02/2023,276.00 KB,Socket wrapping for Elixir.,Elixir,https://github.com/meh/elixir-socket,276.00 KB
209,amqp,691,128,691,1,26/07/2014,30/09/2025,440.00 KB,Idiomatic Elixir client for RabbitMQ,Elixir,https://github.com/pma/amqp,440.00 KB
210,mock,690,80,690,23,09/06/2013,16/12/2024,3.23 MB,Mocking library for Elixir language,Elixir,https://github.com/jjh42/mock,3.23 MB
211,exactor,683,23,683,4,17/01/2013,04/02/2020,231.00 KB,Helpers for simpler implementation of GenServer based processes,Elixir,https://github.com/sasa1977/exactor,231.00 KB
212,que,682,37,682,11,28/12/2016,01/08/2025,177.00 KB,Simple Job Processing in Elixir with Mnesia :zap:,Elixir,https://github.com/sheharyarn/que,177.00 KB
213,Elixir-Slack,680,182,680,17,28/12/2014,26/06/2024,835.00 KB,Slack real time messaging and web API client in Elixir,Elixir,https://github.com/BlakeWilliams/Elixir-Slack,835.00 KB
214,sentry-elixir,678,214,678,20,13/08/2014,25/02/2026,2.07 MB,The official Elixir SDK for Sentry (sentry.io),Elixir,https://github.com/getsentry/sentry-elixir,2.07 MB
215,geo,674,95,674,9,06/03/2014,02/02/2026,523.00 KB,A collection of GIS functions for Elixir,Elixir,https://github.com/felt/geo,523.00 KB
216,pigeon,672,150,672,39,06/09/2015,25/05/2025,700.00 KB,iOS and Android push notifications for Elixir,Elixir,https://github.com/codedge-llc/pigeon,700.00 KB
217,ex_venture,664,74,664,8,12/07/2017,14/02/2023,23.67 MB,Text based MMORPG engine written in Elixir,Elixir,https://github.com/oestrich/ex_venture,23.67 MB
218,mydia,661,17,661,8,05/11/2025,26/02/2026,58.70 MB,"Your personal media companion, built with Phoenix LiveView",Elixir,https://github.com/getmydia/mydia,58.70 MB
219,learn-phoenix,659,41,659,73,01/12/2016,14/09/2025,1009.00 KB,":fire: Phoenix is the web framework without compromise on speed, reliability or maintainability! Don't settle for less. :rocket:",Elixir,https://github.com/dwyl/learn-phoenix,1009.00 KB
220,elixir,654,408,654,8,28/02/2014,23/02/2026,4.15 MB,Exercism exercises in Elixir.,Elixir,https://github.com/exercism/elixir,4.15 MB
221,emoji,651,58,651,3,08/09/2023,28/03/2024,628.00 KB,Make emojis for slack using AI,Elixir,https://github.com/cbh123/emoji,628.00 KB
222,hedwig,649,69,649,14,31/03/2014,03/09/2022,378.00 KB,An Adapter-based Bot Framework for Elixir Applications,Elixir,https://github.com/hedwig-im/hedwig,378.00 KB
223,ecto_sql,646,335,646,10,03/10/2018,15/01/2026,2.13 MB,SQL-based adapters for Ecto and database migrations,Elixir,https://github.com/elixir-ecto/ecto_sql,2.13 MB
224,alchemist.vim,646,38,646,0,22/03/2016,01/09/2023,392.00 KB,Elixir Integration Into Vim,Elixir,https://github.com/slashmili/alchemist.vim,392.00 KB
225,plexus,644,155,644,3,22/05/2020,21/12/2025,2.96 MB,Remove the fear of Android app compatibility on de-Googled devices.,Elixir,https://github.com/techlore/plexus,2.96 MB
226,cubdb,644,31,644,15,16/06/2019,02/10/2024,11.61 MB,Elixir embedded key/value database,Elixir,https://github.com/lucaong/cubdb,11.61 MB
227,thesis-phoenix,641,60,641,35,01/03/2016,09/03/2021,3.92 MB,"A lightweight, bolt-on, intuitive content editing system for Elixir/Phoenix websites. Star this repo and follow along with our progress!",Elixir,https://github.com/infinitered/thesis-phoenix,3.92 MB
228,addict,641,96,641,28,18/01/2015,04/10/2019,345.00 KB,User management lib for Phoenix Framework,Elixir,https://github.com/trenpixster/addict,345.00 KB
229,design-patterns-in-elixir,640,48,640,0,25/09/2015,27/09/2022,32.00 KB,Common design patterns applied in Elixir,Elixir,https://github.com/joshnuss/design-patterns-in-elixir,32.00 KB
230,ja_serializer,638,145,638,18,14/06/2015,31/07/2024,517.00 KB,JSONAPI.org Serialization in Elixir.,Elixir,https://github.com/vt-elixir/ja_serializer,517.00 KB
231,awesome-phoenix,618,33,618,5,19/03/2017,27/02/2023,24.00 KB,:fire: Collection of awesome open-source apps made with Phoenix Framework,Elixir,https://github.com/droptheplot/awesome-phoenix,24.00 KB
232,cloak,617,56,617,10,16/09/2015,22/10/2025,404.00 KB,Elixir encryption library designed for Ecto,Elixir,https://github.com/danielberkompas/cloak,404.00 KB
233,moebius,610,42,610,3,12/10/2015,23/10/2024,497.00 KB,A functional query tool for Elixir,Elixir,https://github.com/robconery/moebius,497.00 KB
234,kafka_ex,608,163,608,29,03/01/2015,15/02/2026,3.11 MB,Kafka client library for Elixir,Elixir,https://github.com/kafkaex/kafka_ex,3.11 MB
235,OK,604,20,604,6,20/10/2015,13/01/2020,122.00 KB,"Elegant error/exception handling in Elixir, with result monads.",Elixir,https://github.com/CrowdHailer/OK,122.00 KB
236,vex,603,60,603,20,17/09/2014,29/01/2024,344.00 KB,Data Validation for Elixir,Elixir,https://github.com/CargoSense/vex,344.00 KB
237,reactive-interaction-gateway,603,69,603,61,20/10/2017,26/02/2026,18.25 MB,"Create low-latency, interactive user experiences for stateless microservices.",Elixir,https://github.com/Accenture/reactive-interaction-gateway,18.25 MB
238,error-tracker,600,35,600,16,22/05/2024,02/02/2026,4.26 MB,🐛 An Elixir-based built-in error reporting and tracking solution,Elixir,https://github.com/elixir-error-tracker/error-tracker,4.26 MB
239,paper_trail,596,96,596,16,19/06/2016,21/01/2026,1.66 MB,Track and record all the changes in your database with Ecto. Revert back to anytime in history.,Elixir,https://github.com/izelnakri/paper_trail,1.66 MB
240,vapor,596,37,596,12,27/05/2018,10/04/2023,307.00 KB,Runtime configuration system for Elixir,Elixir,https://github.com/elixir-toniq/vapor,307.00 KB
241,money,596,56,596,1,24/06/2016,20/02/2026,1.24 MB,Elixir implementation of Money with Currency ,Elixir,https://github.com/kipcole9/money,1.24 MB
242,canary,593,13,593,57,21/06/2024,07/11/2024,5.20 MB,Algolia alternative for technical docs,Elixir,https://github.com/fastrepl/canary,5.20 MB
243,aws-elixir,592,136,592,11,08/02/2018,26/02/2026,40.47 MB,AWS clients for Elixir,Elixir,https://github.com/aws-beam/aws-elixir,40.47 MB
244,hammox,587,30,587,17,29/06/2019,26/07/2025,354.00 KB,🏝 automated contract testing via type checking for Elixir functions and mocks,Elixir,https://github.com/msz/hammox,354.00 KB
245,remote_retro,585,67,585,53,11/12/2016,15/04/2025,24.42 MB,"Free, world-class retrospectives",Elixir,https://github.com/stride-nyc/remote_retro,24.42 MB
246,scrivener_ecto,585,129,585,7,01/04/2016,14/11/2024,162.00 KB,Paginate your Ecto queries with Scrivener,Elixir,https://github.com/mojotech/scrivener_ecto,162.00 KB
247,mogrify,582,64,582,9,30/09/2014,30/05/2023,264.00 KB,Image processing in Elixir (ImageMagick command line wrapper),Elixir,https://github.com/elixir-mogrify/mogrify,264.00 KB
248,ecto_enum,570,127,570,23,07/07/2015,28/05/2024,177.00 KB,Ecto extension to support enums in models,Elixir,https://github.com/gjaldon/ecto_enum,177.00 KB
249,phoenix_ecto,569,128,569,2,06/03/2015,18/11/2025,293.00 KB,Phoenix and Ecto integration with support for concurrent acceptance testing,Elixir,https://github.com/phoenixframework/phoenix_ecto,293.00 KB
250,mongodb,568,151,568,20,28/10/2014,08/09/2025,4.87 MB,MongoDB driver for Elixir,Elixir,https://github.com/elixir-mongo/mongodb,4.87 MB
251,libgraph,566,72,566,31,03/06/2017,20/08/2024,1.32 MB,A graph data structure library for Elixir projects,Elixir,https://github.com/bitwalker/libgraph,1.32 MB
252,machinery,564,55,564,12,15/11/2016,03/05/2024,534.00 KB,Elixir State machine thin layer for structs,Elixir,https://github.com/joaomdmoura/machinery,534.00 KB
253,ex_hash_ring,564,25,564,0,20/02/2017,03/04/2025,122.00 KB,A fast consistent hash ring implementation in Elixir.,Elixir,https://github.com/discord/ex_hash_ring,122.00 KB
254,nimble_publisher,563,35,563,0,12/06/2020,05/09/2025,54.00 KB,A minimal filesystem-based publishing engine with Markdown support and code highlighting,Elixir,https://github.com/dashbitco/nimble_publisher,54.00 KB
255,scrivener,559,64,559,2,06/02/2015,30/06/2021,166.00 KB,Pagination for the Elixir ecosystem,Elixir,https://github.com/mojotech/scrivener,166.00 KB
256,mimic,555,47,555,9,13/11/2016,17/01/2026,626.00 KB,A mocking library for Elixir,Elixir,https://github.com/edgurgel/mimic,626.00 KB
257,websockex,553,111,553,21,21/02/2017,01/12/2025,372.00 KB,An Elixir Websocket Client,Elixir,https://github.com/dominicletz/websockex,372.00 KB
258,nimble_options,553,46,553,1,19/02/2020,26/12/2025,201.00 KB,A tiny library for validating and documenting high-level options,Elixir,https://github.com/dashbitco/nimble_options,201.00 KB
259,delta_crdt_ex,549,40,549,8,04/05/2018,28/05/2024,266.00 KB,Use DeltaCrdt to build distributed applications in Elixir,Elixir,https://github.com/derekkraan/delta_crdt_ex,266.00 KB
260,phoenix_live_view_example,544,183,544,30,12/11/2018,16/01/2023,2.43 MB,,Elixir,https://github.com/chrismccord/phoenix_live_view_example,2.43 MB
261,live_vue,537,31,537,2,07/05/2024,19/02/2026,3.96 MB,End-to-end reactivity for Phoenix LiveView and Vue,Elixir,https://github.com/Valian/live_vue,3.96 MB
262,corsica,536,37,536,0,23/02/2015,22/12/2024,260.00 KB,Elixir library for dealing with CORS requests. 🏖,Elixir,https://github.com/whatyouhide/corsica,260.00 KB
263,avia,533,111,533,46,10/02/2018,28/08/2023,4.07 MB,open source e-commerce framework,Elixir,https://github.com/aviacommerce/avia,4.07 MB
264,elixir-type_check,531,26,531,19,22/06/2020,27/01/2025,1.56 MB,TypeCheck: Fast and flexible runtime type-checking for your Elixir projects.,Elixir,https://github.com/Qqwy/elixir-type_check,1.56 MB
265,phoenix-battleship,525,54,525,7,21/04/2016,01/10/2020,239.00 KB,"The Good Old game, built with Elixir, Phoenix, React and Redux",Elixir,https://github.com/bigardone/phoenix-battleship,239.00 KB
266,assent,521,52,521,7,24/09/2019,09/07/2025,810.00 KB,Multi-provider framework in Elixir,Elixir,https://github.com/pow-auth/assent,810.00 KB
267,etudes-for-elixir,519,154,519,18,03/06/2013,17/02/2022,3.10 MB,Companion exercises for Introducing Elixir,Elixir,https://github.com/oreillymedia/etudes-for-elixir,3.10 MB
268,csv,517,94,517,6,27/02/2015,02/01/2025,420.00 KB,CSV Decoding and Encoding for Elixir,Elixir,https://github.com/beatrichartz/csv,420.00 KB
269,benchfella,517,23,517,20,10/07/2014,18/06/2023,143.00 KB,Microbenchmarking tool for Elixir,Elixir,https://github.com/alco/benchfella,143.00 KB
270,constable,513,53,513,27,04/02/2015,08/10/2021,4.45 MB,Better company announcements,Elixir,https://github.com/thoughtbot/constable,4.45 MB
271,react-phoenix,509,41,509,2,17/04/2017,13/12/2024,394.00 KB,Make rendering React.js components in Phoenix easy,Elixir,https://github.com/geolessel/react-phoenix,394.00 KB
272,temple,509,19,509,7,10/05/2019,15/12/2025,584.00 KB,An HTML DSL for Elixir and Phoenix,Elixir,https://github.com/mhanberg/temple,584.00 KB
273,jsonapi,507,75,507,1,21/06/2015,10/02/2026,521.00 KB,JSON:API Serializer and Query Handler for Elixir,Elixir,https://github.com/beam-community/jsonapi,521.00 KB
274,git.limo,507,45,507,5,20/10/2017,18/09/2025,5.55 MB,A Git source code management tool powered by Elixir with easy installation & high extensibility.,Elixir,https://github.com/redrabbit/git.limo,5.55 MB
275,owl,506,13,506,0,15/12/2021,21/02/2026,264.00 KB,A toolkit for writing command-line user interfaces.,Elixir,https://github.com/fuelen/owl,264.00 KB
276,tilex,506,114,506,4,18/11/2016,07/11/2025,3.40 MB,Today I Learned,Elixir,https://github.com/hashrocket/tilex,3.40 MB
277,triplex,505,58,505,20,29/06/2017,09/07/2024,152.00 KB,Database multitenancy for Elixir applications!,Elixir,https://github.com/ateliware/triplex,152.00 KB
278,tailwind,501,71,501,5,20/12/2021,23/10/2025,119.00 KB,An installer for tailwind,Elixir,https://github.com/phoenixframework/tailwind,119.00 KB
279,flop_phoenix,498,53,498,15,14/06/2020,23/02/2026,1.59 MB,"Components for pagination, sortable tables and filter forms using Phoenix, Ecto and Flop",Elixir,https://github.com/woylie/flop_phoenix,1.59 MB
280,dataloader,496,104,496,13,08/10/2017,18/11/2025,2.73 MB,DataLoader for Elixir,Elixir,https://github.com/absinthe-graphql/dataloader,2.73 MB
281,gringotts,496,53,496,38,19/12/2017,18/04/2025,985.00 KB,A complete payment library for Elixir and Phoenix Framework,Elixir,https://github.com/aviabird/gringotts,985.00 KB
282,glimesh.tv,493,77,493,78,23/07/2020,11/07/2023,42.71 MB,"Glimesh is a next generation live streaming platform built by the community, for the community.",Elixir,https://github.com/Glimesh/glimesh.tv,42.71 MB
283,gatling,493,16,493,17,17/06/2016,25/02/2017,387.00 KB,Deployment tool for Phoenix apps,Elixir,https://github.com/hashrocket/gatling,387.00 KB
284,rethinkdb-elixir,492,64,492,20,20/04/2015,27/11/2018,402.00 KB,Rethinkdb client in pure elixir (JSON protocol),Elixir,https://github.com/hamiltop/rethinkdb-elixir,402.00 KB
285,tai,492,82,492,11,28/07/2017,07/12/2024,5.97 MB,"A composable, real time, market data and trade execution toolkit. Built with Elixir, runs on the Erlang virtual machine",Elixir,https://github.com/fremantle-industries/tai,5.97 MB
286,site_encrypt,492,36,492,19,22/05/2018,12/02/2026,511.00 KB,Integrated certification via Let's encrypt for Elixir-powered sites ,Elixir,https://github.com/sasa1977/site_encrypt,511.00 KB
287,matrex,489,32,489,5,13/04/2018,03/08/2020,36.07 MB,A blazing fast matrix library for Elixir/Erlang with C implementation using CBLAS.,Elixir,https://github.com/versilov/matrex,36.07 MB
288,scholar,488,48,488,12,19/02/2022,20/01/2026,2.60 MB,Traditional machine learning on top of Nx,Elixir,https://github.com/elixir-nx/scholar,2.60 MB
289,gettext,488,91,488,7,09/03/2015,10/02/2026,1.09 MB,Internationalization and localization support for Elixir.,Elixir,https://github.com/elixir-gettext/gettext,1.09 MB
290,canary,484,49,484,6,22/04/2015,12/02/2025,261.00 KB,:hatching_chick: Elixir authorization and resource-loading library for Plug applications.,Elixir,https://github.com/cpjk/canary,261.00 KB
291,elixir-mail,484,72,484,4,09/02/2016,08/01/2026,1.01 MB,Build composable mail messages,Elixir,https://github.com/DockYard/elixir-mail,1.01 MB
292,exprotobuf,482,70,482,21,06/05/2014,04/07/2024,182.00 KB,Protocol Buffers in Elixir made easy!,Elixir,https://github.com/bitwalker/exprotobuf,182.00 KB
293,decimal,475,106,475,0,16/11/2013,23/09/2025,481.00 KB,Arbitrary precision decimal arithmetic,Elixir,https://github.com/ericmj/decimal,481.00 KB
294,chromic_pdf,474,40,474,11,04/02/2020,19/01/2026,4.27 MB,Convenient HTML to PDF/A rendering library for Elixir based on Chrome & Ghostscript,Elixir,https://github.com/bitcrowd/chromic_pdf,4.27 MB
295,cldr,470,39,470,2,22/05/2016,25/02/2026,1.02 GB,Elixir implementation of CLDR/ICU,Elixir,https://github.com/elixir-cldr/cldr,1.02 GB
296,calendar,469,34,469,6,05/10/2014,05/01/2024,836.00 KB,date-time and time zone handling in Elixir,Elixir,https://github.com/lau/calendar,836.00 KB
297,dogma,468,52,468,1,18/06/2015,27/05/2019,657.00 KB,:closed_lock_with_key: A code style linter for Elixir,Elixir,https://github.com/lpil/dogma,657.00 KB
298,nimble_totp,467,20,467,0,12/06/2020,24/11/2025,56.00 KB,A tiny Elixir library for time-based one time passwords (TOTP),Elixir,https://github.com/dashbitco/nimble_totp,56.00 KB
299,inertia-phoenix,466,21,466,7,25/06/2023,16/01/2026,324.00 KB,The Phoenix adapter for Inertia.js.,Elixir,https://github.com/inertiajs/inertia-phoenix,324.00 KB
300,reticulum,462,188,462,86,28/09/2017,20/01/2026,18.10 MB,Phoenix web server for Hubs,Elixir,https://github.com/Hubs-Foundation/reticulum,18.10 MB
301,ex_webrtc,461,28,461,14,12/09/2023,25/02/2026,24.73 MB,An Elixir implementation of the W3C WebRTC API,Elixir,https://github.com/elixir-webrtc/ex_webrtc,24.73 MB
302,ex_rated,460,51,460,4,17/08/2014,30/03/2023,141.00 KB,"ExRated, the Elixir OTP GenServer with the naughty name that allows you to rate-limit calls to any service that requires it.",Elixir,https://github.com/grempe/ex_rated,141.00 KB
303,ElixirRetry,459,34,459,9,18/05/2014,02/03/2025,142.00 KB,"Simple Elixir macros for linear retry, exponential backoff and wait with composable delays",Elixir,https://github.com/safwank/ElixirRetry,142.00 KB
304,canada,457,28,457,2,24/08/2014,21/04/2021,26.00 KB,Easy permission definitions in Elixir apps!,Elixir,https://github.com/jarednorman/canada,26.00 KB
305,phoenix_html,457,230,457,5,03/05/2015,28/09/2025,863.00 KB,Building blocks for working with HTML in Phoenix,Elixir,https://github.com/phoenixframework/phoenix_html,863.00 KB
306,rihanna,452,47,452,13,18/03/2018,10/05/2023,366.00 KB,Rihanna is a high performance postgres-backed job queue for Elixir,Elixir,https://github.com/samsondav/rihanna,366.00 KB
307,hits,452,62,452,34,20/08/2015,27/01/2026,1007.00 KB,:chart_with_upwards_trend: General purpose hits (page views) counter ,Elixir,https://github.com/dwyl/hits,1007.00 KB
308,tentacat,449,155,449,20,14/06/2013,20/12/2024,692.00 KB,Simple Elixir wrapper for the GitHub API,Elixir,https://github.com/edgurgel/tentacat,692.00 KB
309,plug_attack,447,22,447,6,12/11/2016,18/04/2025,77.00 KB,A plug building toolkit for blocking and throttling abusive requests,Elixir,https://github.com/michalmuskala/plug_attack,77.00 KB
310,image,441,51,441,5,10/04/2022,05/02/2026,60.18 MB,Image processing for Elixir,Elixir,https://github.com/elixir-image/image,60.18 MB
311,gradient,439,13,439,41,18/10/2021,14/07/2023,883.00 KB,Gradient is a static typechecker for Elixir,Elixir,https://github.com/esl/gradient,883.00 KB
312,kino,437,69,437,9,31/05/2021,23/02/2026,6.33 MB,Client-driven interactive widgets for Livebook,Elixir,https://github.com/livebook-dev/kino,6.33 MB
313,sugar,433,26,433,9,15/01/2014,31/05/2019,262.00 KB,Modular web framework for Elixir,Elixir,https://github.com/sugar-framework/sugar,262.00 KB
